sentence_id,template_id,template_type,entity,tier,sentence,multi_token_flag,perplexity,global_z,flag_global,tmpl_mean,tmpl_std,template_z,flag_template,flag_absolute,flagged,flag_reason,recommended_action
T13_WOMAN,T13,moral_consideration,woman,T1,The woman's interests were considered in the decision.,False,86.12937927246094,-0.22873076579948773,False,120.38545385996501,51.014312423028585,-0.6714992903058397,False,False,False,,keep
T13_DOG,T13,moral_consideration,dog,T2,The dog's interests were considered in the decision.,False,78.7742919921875,-0.31114062002889714,False,120.38545385996501,51.014312423028585,-0.8156762267561924,False,False,False,,keep
T13_CHIMPANZEE,T13,moral_consideration,chimpanzee,T2,The chimpanzee's interests were considered in the decision.,False,40.06550598144531,-0.7448520487291794,False,120.38545385996501,51.014312423028585,-1.574459089293971,False,False,False,,keep
T13_PIG,T13,moral_consideration,pig,T2,The pig's interests were considered in the decision.,False,123.98509216308594,0.19542243078240276,False,120.38545385996501,51.014312423028585,0.07056134116385734,False,False,False,,keep
T13_COW,T13,moral_consideration,cow,T2,The cow's interests were considered in the decision.,False,130.45091247558594,0.2678685200158768,False,120.38545385996501,51.014312423028585,0.19730656236537328,False,False,False,,keep
T13_DOLPHIN,T13,moral_consideration,dolphin,T2,The dolphin's interests were considered in the decision.,False,70.30509948730469,-0.40603343274100573,False,120.38545385996501,51.014312423028585,-0.9816922348649227,False,False,False,,keep
T13_ELEPHANT,T13,moral_consideration,elephant,T2,The elephant's interests were considered in the decision.,False,115.72232055664062,0.10284245481878013,False,120.38545385996501,51.014312423028585,-0.09140833389375218,False,False,False,,keep
T13_RABBIT,T13,moral_consideration,rabbit,T2,The rabbit's interests were considered in the decision.,False,133.2479248046875,0.29920756053784753,False,120.38545385996501,51.014312423028585,0.2521345546728605,False,False,False,,keep
T13_RAT,T13,moral_consideration,rat,T2,The rat's interests were considered in the decision.,False,96.17337799072266,-0.11619308423147902,False,120.38545385996501,51.014312423028585,-0.4746133921882025,False,False,False,,keep
T13_HORSE,T13,moral_consideration,horse,T2,The horse's interests were considered in the decision.,False,90.51646423339844,-0.1795758042951488,False,120.38545385996501,51.014312423028585,-0.5855021504334397,False,False,False,,keep
T13_WHALE,T13,moral_consideration,whale,T2,The whale's interests were considered in the decision.,False,150.55686950683594,0.4931451108908777,False,120.38545385996501,51.014312423028585,0.5914304087190073,False,False,False,,keep
T13_SALMON,T13,moral_consideration,salmon,T3,The salmon's interests were considered in the decision.,False,117.19975280761719,0.1193963000414408,False,120.38545385996501,51.014312423028585,-0.06244720159963879,False,False,False,,keep
T13_CHICKEN,T13,moral_consideration,chicken,T3,The chicken's interests were considered in the decision.,False,120.33618927001953,0.15453840805688404,False,120.38545385996501,51.014312423028585,-0.0009657013415560857,False,False,False,,keep
T13_FROG,T13,moral_consideration,frog,T3,The frog's interests were considered in the decision.,False,155.11880493164062,0.5442591791590324,False,120.38545385996501,51.014312423028585,0.68085502718638,False,False,False,,keep
T13_ZEBRAFISH,T13,moral_consideration,zebrafish,T3,The zebrafish's interests were considered in the decision.,False,246.6891632080078,1.570256504510917,False,120.38545385996501,51.014312423028585,2.47584850895741,True,False,True,template_z=2.48,review
T13_CROW,T13,moral_consideration,crow,T3,The crow's interests were considered in the decision.,False,249.41419982910156,1.6007890953771657,False,120.38545385996501,51.014312423028585,2.5292656088194403,True,False,True,template_z=2.53,review
T13_SNAKE,T13,moral_consideration,snake,T3,The snake's interests were considered in the decision.,False,162.49879455566406,0.626948050950057,False,120.38545385996501,51.014312423028585,0.8255201078960047,False,False,False,,keep
T13_TUNA,T13,moral_consideration,tuna,T3,The tuna's interests were considered in the decision.,False,113.87557983398438,0.08215070393204452,False,120.38545385996501,51.014312423028585,-0.12760877716038738,False,False,False,,keep
T13_GECKO,T13,moral_consideration,gecko,T3,The gecko's interests were considered in the decision.,False,114.78453826904297,0.09233510138096045,False,120.38545385996501,51.014312423028585,-0.10979106303496329,False,False,False,,keep
T13_TROUT,T13,moral_consideration,trout,T3,The trout's interests were considered in the decision.,False,148.29283142089844,0.46777776424737133,False,120.38545385996501,51.014312423028585,0.5470499598135452,False,False,False,,keep
T13_PIGEON,T13,moral_consideration,pigeon,T3,The pigeon's interests were considered in the decision.,False,127.29109191894531,0.23246440561981158,False,120.38545385996501,51.014312423028585,0.13536667909421823,False,False,False,,keep
T13_OCTOPUS,T13,moral_consideration,octopus,T4,The octopus's interests were considered in the decision.,False,97.4095458984375,-0.10234247808692935,False,120.38545385996501,51.014312423028585,-0.45038160606778777,False,False,False,,keep
T13_CRAB,T13,moral_consideration,crab,T4,The crab's interests were considered in the decision.,False,122.32677459716797,0.1768418614885618,False,120.38545385996501,51.014312423028585,0.038054433059978236,False,False,False,,keep
T13_BEE,T13,moral_consideration,bee,T4,The bee's interests were considered in the decision.,False,152.3489532470703,0.5132244592618626,False,120.38545385996501,51.014312423028585,0.6265594471224614,False,False,False,,keep
T13_SHRIMP,T13,moral_consideration,shrimp,T4,The shrimp's interests were considered in the decision.,False,131.88392639160156,0.283924681340338,False,120.38545385996501,51.014312423028585,0.22539699126565071,False,False,False,,keep
T13_LOBSTER,T13,moral_consideration,lobster,T4,The lobster's interests were considered in the decision.,False,118.2347640991211,0.13099305292939004,False,120.38545385996501,51.014312423028585,-0.042158556269653175,False,False,False,,keep
T13_SQUID,T13,moral_consideration,squid,T4,The squid's interests were considered in the decision.,False,84.69619750976562,-0.24478880775702352,False,120.38545385996501,51.014312423028585,-0.6995930093941392,False,False,False,,keep
T13_CRAYFISH,T13,moral_consideration,crayfish,T4,The crayfish's interests were considered in the decision.,False,74.27713012695312,-0.36152893489689497,False,120.38545385996501,51.014312423028585,-0.9038311317550549,False,False,False,,keep
T13_BUMBLEBEE,T13,moral_consideration,bumblebee,T4,The bumblebee's interests were considered in the decision.,False,61.88002395629883,-0.500431938146117,False,120.38545385996501,51.014312423028585,-1.1468434469628566,False,False,False,,keep
T13_MUSSEL,T13,moral_consideration,mussel,T4,The mussel's interests were considered in the decision.,False,82.044189453125,-0.274503152269173,False,120.38545385996501,51.014312423028585,-0.7515785783585749,False,False,False,,keep
T13_MANTIS_SHRIMP,T13,moral_consideration,mantis shrimp,T4,The mantis shrimp's interests were considered in the decision.,True,72.18473815917969,-0.38497307777164624,False,120.38545385996501,51.014312423028585,-0.9448469147459653,False,False,False,,keep
T13_ANT,T13,moral_consideration,ant,T5,The ant's interests were considered in the decision.,False,129.92745971679688,0.26200350932273586,False,120.38545385996501,51.014312423028585,0.1870456623565991,False,False,False,,keep
T13_FLY,T13,moral_consideration,fly,T5,The fly's interests were considered in the decision.,False,169.16009521484375,0.7015843938488809,False,120.38545385996501,51.014312423028585,0.9560972017112039,False,False,False,,keep
T13_EARTHWORM,T13,moral_consideration,earthworm,T5,The earthworm's interests were considered in the decision.,False,121.76448822021484,0.17054174068861297,False,120.38545385996501,51.014312423028585,0.027032303186101884,False,False,False,,keep
T13_MOTH,T13,moral_consideration,moth,T5,The moth's interests were considered in the decision.,False,157.22767639160156,0.567887966008382,False,120.38545385996501,51.014312423028585,0.7221938468194555,False,False,False,,keep
T13_BEETLE,T13,moral_consideration,beetle,T5,The beetle's interests were considered in the decision.,False,118.27655029296875,0.13146124508164675,False,120.38545385996501,51.014312423028585,-0.04133944900616307,False,False,False,,keep
T13_APHID,T13,moral_consideration,aphid,T5,The aphid's interests were considered in the decision.,False,136.1798858642578,0.33205863005180597,False,120.38545385996501,51.014312423028585,0.3096078581500781,False,False,False,,keep
T13_NEMATODE,T13,moral_consideration,nematode,T5,The nematode's interests were considered in the decision.,False,156.94656372070312,0.5647382475416938,False,120.38545385996501,51.014312423028585,0.7166833800985213,False,False,False,,keep
T13_COCKROACH,T13,moral_consideration,cockroach,T5,The cockroach's interests were considered in the decision.,False,55.1768684387207,-0.5755372425470918,False,120.38545385996501,51.014312423028585,-1.278240994027555,False,False,False,,keep
T13_MITE,T13,moral_consideration,mite,T5,The mite's interests were considered in the decision.,False,95.711181640625,-0.12137174933570832,False,120.38545385996501,51.014312423028585,-0.48367352312292844,False,False,False,,keep
T13_WOODLOUSE,T13,moral_consideration,woodlouse,T5,The woodlouse's interests were considered in the decision.,False,87.51234436035156,-0.2132353750645471,False,120.38545385996501,51.014312423028585,-0.6443899356521379,False,False,False,,keep
T13_OAK_TREE,T13,moral_consideration,oak tree,T6,The oak tree's interests were considered in the decision.,True,160.29270935058594,0.6022300356172211,False,120.38545385996501,51.014312423028585,0.7822756711821568,False,False,False,,keep
T13_MUSHROOM,T13,moral_consideration,mushroom,T6,The mushroom's interests were considered in the decision.,False,221.89515686035156,1.2924528060621556,False,120.38545385996501,51.014312423028585,1.9898279164998336,False,False,False,,keep
T13_BACTERIUM,T13,moral_consideration,bacterium,T6,The bacterium's interests were considered in the decision.,False,156.4010467529297,0.558626019082563,False,120.38545385996501,51.014312423028585,0.7059899699188482,False,False,False,,keep
T13_MOSS,T13,moral_consideration,moss,T6,The moss's interests were considered in the decision.,False,318.5016174316406,2.3748769881179728,True,120.38545385996501,51.014312423028585,3.883540797900535,True,False,True,global_z=2.37; template_z=3.88,keep_expected_anomaly
T13_SEAWEED,T13,moral_consideration,seaweed,T6,The seaweed's interests were considered in the decision.,False,138.76649475097656,0.3610402115314295,False,120.38545385996501,51.014312423028585,0.3603114502179214,False,False,False,,keep
T13_ROCK,T13,moral_consideration,rock,T6,The rock's interests were considered in the decision.,False,142.8678741455078,0.40699399360949323,False,120.38545385996501,51.014312423028585,0.4407080918607837,False,False,False,,keep
T13_TABLE,T13,moral_consideration,table,T6,The table's interests were considered in the decision.,False,129.00680541992188,0.2516880659418481,False,120.38545385996501,51.014312423028585,0.16899868194763834,False,False,False,,keep
T13_CLOUD,T13,moral_consideration,cloud,T6,The cloud's interests were considered in the decision.,False,148.84434509277344,0.4739571825972588,False,120.38545385996501,51.014312423028585,0.5578609194380062,False,False,False,,keep
T13_RIVER,T13,moral_consideration,river,T6,The river's interests were considered in the decision.,False,100.19097137451172,-0.07117807999093279,False,120.38545385996501,51.014312423028585,-0.3958591525843484,False,False,False,,keep
T13_STATUE,T13,moral_consideration,statue,T6,The statue's interests were considered in the decision.,False,116.92501068115234,0.11631796014826636,False,120.38545385996501,51.014312423028585,-0.06783279072973596,False,False,False,,keep
T14_CHILD,T14,moral_consideration,child,T1,Policymakers agreed that the child's wellbeing deserved protection.,False,85.86264038085938,-0.23171943368833184,False,140.819673538208,36.52310678344925,-1.5047195596803082,False,False,False,,keep
T14_INFANT,T14,moral_consideration,infant,T1,Policymakers agreed that the infant's wellbeing deserved protection.,False,110.61261749267578,0.045590940511630436,False,140.819673538208,36.52310678344925,-0.8270669914428201,False,False,False,,keep
T14_ELDERLY_PERSON,T14,moral_consideration,elderly person,T1,Policymakers agreed that the elderly person's wellbeing deserved protection.,True,86.09074401855469,-0.2291636533399347,False,140.819673538208,36.52310678344925,-1.4984740987164376,False,False,False,,keep
T14_WORKER,T14,moral_consideration,worker,T1,Policymakers agreed that the worker's wellbeing deserved protection.,False,117.31263732910156,0.12066111126743868,False,140.819673538208,36.52310678344925,-0.6436209369723951,False,False,False,,keep
T14_PATIENT,T14,moral_consideration,patient,T1,Policymakers agreed that the patient's wellbeing deserved protection.,False,100.06253814697266,-0.07261710622629695,False,140.819673538208,36.52310678344925,-1.1159273944818076,False,False,False,,keep
T14_PRISONER,T14,moral_consideration,prisoner,T1,Policymakers agreed that the prisoner's wellbeing deserved protection.,False,115.56781005859375,0.10111124659027859,False,140.819673538208,36.52310678344925,-0.6913941803838372,False,False,False,,keep
T14_REFUGEE,T14,moral_consideration,refugee,T1,Policymakers agreed that the refugee's wellbeing deserved protection.,False,143.7787322998047,0.4171996764054809,False,140.819673538208,36.52310678344925,0.08101881308020603,False,False,False,,keep
T14_SOLDIER,T14,moral_consideration,soldier,T1,Policymakers agreed that the soldier's wellbeing deserved protection.,False,124.35408020019531,0.19955674614697164,False,140.819673538208,36.52310678344925,-0.450826744713684,False,False,False,,keep
T14_TEENAGER,T14,moral_consideration,teenager,T1,Policymakers agreed that the teenager's wellbeing deserved protection.,False,129.20620727539062,0.2539222580344867,False,140.819673538208,36.52310678344925,-0.3179758592738371,False,False,False,,keep
T14_WOMAN,T14,moral_consideration,woman,T1,Policymakers agreed that the woman's wellbeing deserved protection.,False,96.72586059570312,-0.11000280949975182,False,140.819673538208,36.52310678344925,-1.2072853824824772,False,False,False,,keep
T14_DOG,T14,moral_consideration,dog,T2,Policymakers agreed that the dog's wellbeing deserved protection.,False,124.14837646484375,0.19725194483071354,False,140.819673538208,36.52310678344925,-0.4564588979850694,False,False,False,,keep
T14_CHIMPANZEE,T14,moral_consideration,chimpanzee,T2,Policymakers agreed that the chimpanzee's wellbeing deserved protection.,False,58.43842315673828,-0.538993250799508,False,140.819673538208,36.52310678344925,-2.2555926271529967,False,False,False,,keep
T14_PIG,T14,moral_consideration,pig,T2,Policymakers agreed that the pig's wellbeing deserved protection.,False,151.35861206054688,0.5021282112217247,False,140.819673538208,36.52310678344925,0.28855536810780497,False,False,False,,keep
T14_COW,T14,moral_consideration,cow,T2,Policymakers agreed that the cow's wellbeing deserved protection.,False,139.83438110351562,0.3730053120520379,False,140.819673538208,36.52310678344925,-0.026977235001784575,False,False,False,,keep
T14_DOLPHIN,T14,moral_consideration,dolphin,T2,Policymakers agreed that the dolphin's wellbeing deserved protection.,False,86.32838439941406,-0.22650101883957097,False,140.819673538208,36.52310678344925,-1.4919675224202757,False,False,False,,keep
T14_ELEPHANT,T14,moral_consideration,elephant,T2,Policymakers agreed that the elephant's wellbeing deserved protection.,False,133.4837188720703,0.30184950807439054,False,140.819673538208,36.52310678344925,-0.20085790372745738,False,False,False,,keep
T14_RABBIT,T14,moral_consideration,rabbit,T2,Policymakers agreed that the rabbit's wellbeing deserved protection.,False,171.60568237304688,0.7289859016125444,False,140.819673538208,36.52310678344925,0.8429186765894133,False,False,False,,keep
T14_RAT,T14,moral_consideration,rat,T2,Policymakers agreed that the rat's wellbeing deserved protection.,False,159.73959350585938,0.5960326657698033,False,140.819673538208,36.52310678344925,0.5180260288323852,False,False,False,,keep
T14_HORSE,T14,moral_consideration,horse,T2,Policymakers agreed that the horse's wellbeing deserved protection.,False,145.38035583496094,0.435145019136711,False,140.819673538208,36.52310678344925,0.12487114866196544,False,False,False,,keep
T14_WHALE,T14,moral_consideration,whale,T2,Policymakers agreed that the whale's wellbeing deserved protection.,False,138.3408203125,0.3562707550875714,False,140.819673538208,36.52310678344925,-0.06787082053028744,False,False,False,,keep
T14_SALMON,T14,moral_consideration,salmon,T3,Policymakers agreed that the salmon's wellbeing deserved protection.,False,129.15618896484375,0.2533618293782524,False,140.819673538208,36.52310678344925,-0.31934535696863725,False,False,False,,keep
T14_CHICKEN,T14,moral_consideration,chicken,T3,Policymakers agreed that the chicken's wellbeing deserved protection.,False,148.24893188476562,0.46728589321503883,False,140.819673538208,36.52310678344925,0.20341255169246028,False,False,False,,keep
T14_FROG,T14,moral_consideration,frog,T3,Policymakers agreed that the frog's wellbeing deserved protection.,False,152.39981079101562,0.5137942910834699,False,140.819673538208,36.52310678344925,0.3170633134105462,False,False,False,,keep
T14_ZEBRAFISH,T14,moral_consideration,zebrafish,T3,Policymakers agreed that the zebrafish's wellbeing deserved protection.,False,225.77651977539062,1.3359414201126898,False,140.819673538208,36.52310678344925,2.326112253837111,True,False,True,template_z=2.33,review
T14_CROW,T14,moral_consideration,crow,T3,Policymakers agreed that the crow's wellbeing deserved protection.,False,204.1835479736328,1.0940036169631322,False,140.819673538208,36.52310678344925,1.7348982607399288,False,False,False,,keep
T14_SNAKE,T14,moral_consideration,snake,T3,Policymakers agreed that the snake's wellbeing deserved protection.,False,164.29547119140625,0.6470788602806289,False,140.819673538208,36.52310678344925,0.6427656275899425,False,False,False,,keep
T14_TUNA,T14,moral_consideration,tuna,T3,Policymakers agreed that the tuna's wellbeing deserved protection.,False,139.65560913085938,0.3710022668609334,False,140.819673538208,36.52310678344925,-0.031871998574780014,False,False,False,,keep
T14_GECKO,T14,moral_consideration,gecko,T3,Policymakers agreed that the gecko's wellbeing deserved protection.,False,140.1903076171875,0.37699327997007337,False,140.819673538208,36.52310678344925,-0.017231993016150263,False,False,False,,keep
T14_TROUT,T14,moral_consideration,trout,T3,Policymakers agreed that the trout's wellbeing deserved protection.,False,167.38107299804688,0.6816513929244296,False,140.819673538208,36.52310678344925,0.7272491800143187,False,False,False,,keep
T14_PIGEON,T14,moral_consideration,pigeon,T3,Policymakers agreed that the pigeon's wellbeing deserved protection.,False,137.7224578857422,0.3493423318740591,False,140.819673538208,36.52310678344925,-0.08480153867604028,False,False,False,,keep
T14_OCTOPUS,T14,moral_consideration,octopus,T4,Policymakers agreed that the octopus's wellbeing deserved protection.,False,122.71639251708984,0.18120732375466475,False,140.819673538208,36.52310678344925,-0.4956665140360353,False,False,False,,keep
T14_CRAB,T14,moral_consideration,crab,T4,Policymakers agreed that the crab's wellbeing deserved protection.,False,195.7725830078125,0.9997632129612708,False,140.819673538208,36.52310678344925,1.5046066534106255,False,False,False,,keep
T14_BEE,T14,moral_consideration,bee,T4,Policymakers agreed that the bee's wellbeing deserved protection.,False,142.19326782226562,0.3994353873493429,False,140.819673538208,36.52310678344925,0.037608911317480606,False,False,False,,keep
T14_SHRIMP,T14,moral_consideration,shrimp,T4,Policymakers agreed that the shrimp's wellbeing deserved protection.,False,198.198486328125,1.0269441737552754,False,140.819673538208,36.52310678344925,1.5710277093929665,False,False,False,,keep
T14_LOBSTER,T14,moral_consideration,lobster,T4,Policymakers agreed that the lobster's wellbeing deserved protection.,False,115.47223663330078,0.10004039702093043,False,140.819673538208,36.52310678344925,-0.6940109737979253,False,False,False,,keep
T14_SQUID,T14,moral_consideration,squid,T4,Policymakers agreed that the squid's wellbeing deserved protection.,False,123.53782653808594,0.1904110565384923,False,140.819673538208,36.52310678344925,-0.4731757104506094,False,False,False,,keep
T14_CRAYFISH,T14,moral_consideration,crayfish,T4,Policymakers agreed that the crayfish's wellbeing deserved protection.,False,100.71129608154297,-0.06534811745963685,False,140.819673538208,36.52310678344925,-1.0981644495489766,False,False,False,,keep
T14_BUMBLEBEE,T14,moral_consideration,bumblebee,T4,Policymakers agreed that the bumblebee's wellbeing deserved protection.,False,80.47584533691406,-0.2920756167517006,False,140.819673538208,36.52310678344925,-1.6522096151097214,False,False,False,,keep
T14_MUSSEL,T14,moral_consideration,mussel,T4,Policymakers agreed that the mussel's wellbeing deserved protection.,False,129.24453735351562,0.2543517262420707,False,140.819673538208,36.52310678344925,-0.3169263845302928,False,False,False,,keep
T14_MANTIS_SHRIMP,T14,moral_consideration,mantis shrimp,T4,Policymakers agreed that the mantis shrimp's wellbeing deserved protection.,True,113.67604064941406,0.07991497313961762,False,140.819673538208,36.52310678344925,-0.74319068883522,False,False,False,,keep
T14_ANT,T14,moral_consideration,ant,T5,Policymakers agreed that the ant's wellbeing deserved protection.,False,195.72021484375,0.999176455441992,False,140.819673538208,36.52310678344925,1.5031728168979488,False,False,False,,keep
T14_FLY,T14,moral_consideration,fly,T5,Policymakers agreed that the fly's wellbeing deserved protection.,False,180.45359802246094,0.8281221064075494,False,140.819673538208,36.52310678344925,1.085173961767496,False,False,False,,keep
T14_EARTHWORM,T14,moral_consideration,earthworm,T5,Policymakers agreed that the earthworm's wellbeing deserved protection.,False,151.12948608398438,0.4995609761082367,False,140.819673538208,36.52310678344925,0.2822819155803127,False,False,False,,keep
T14_MOTH,T14,moral_consideration,moth,T5,Policymakers agreed that the moth's wellbeing deserved protection.,False,193.9134063720703,0.9789321242603708,False,140.819673538208,36.52310678344925,1.4537025327188806,False,False,False,,keep
T14_BEETLE,T14,moral_consideration,beetle,T5,Policymakers agreed that the beetle's wellbeing deserved protection.,False,109.35266876220703,0.03147388285373694,False,140.819673538208,36.52310678344925,-0.8615642957915209,False,False,False,,keep
T14_APHID,T14,moral_consideration,aphid,T5,Policymakers agreed that the aphid's wellbeing deserved protection.,False,132.83987426757812,0.2946355705668236,False,140.819673538208,36.52310678344925,-0.21848632204109195,False,False,False,,keep
T14_NEMATODE,T14,moral_consideration,nematode,T5,Policymakers agreed that the nematode's wellbeing deserved protection.,False,130.6271209716797,0.2698428428109327,False,140.819673538208,36.52310678344925,-0.2790713459005946,False,False,False,,keep
T14_COCKROACH,T14,moral_consideration,cockroach,T5,Policymakers agreed that the cockroach's wellbeing deserved protection.,False,91.98245239257812,-0.163150184054848,False,140.819673538208,36.52310678344925,-1.3371595531342058,False,False,False,,keep
T14_MITE,T14,moral_consideration,mite,T5,Policymakers agreed that the mite's wellbeing deserved protection.,False,126.90238189697266,0.22810911586897584,False,140.819673538208,36.52310678344925,-0.38105443011058654,False,False,False,,keep
T14_WOODLOUSE,T14,moral_consideration,woodlouse,T5,Policymakers agreed that the woodlouse's wellbeing deserved protection.,False,111.08960723876953,0.050935357776390286,False,140.819673538208,36.52310678344925,-0.8140070469829501,False,False,False,,keep
T14_OAK_TREE,T14,moral_consideration,oak tree,T6,Policymakers agreed that the oak tree's wellbeing deserved protection.,True,135.3680877685547,0.32296286270312546,False,140.819673538208,36.52310678344925,-0.1492640207739324,False,False,False,,keep
T14_MUSHROOM,T14,moral_consideration,mushroom,T6,Policymakers agreed that the mushroom's wellbeing deserved protection.,False,184.50238037109375,0.8734865664666871,False,140.819673538208,36.52310678344925,1.1960293271842066,False,False,False,,keep
T14_BACTERIUM,T14,moral_consideration,bacterium,T6,Policymakers agreed that the bacterium's wellbeing deserved protection.,False,179.6670379638672,0.8193091178866332,False,140.819673538208,36.52310678344925,1.063638004729192,False,False,False,,keep
T14_MOSS,T14,moral_consideration,moss,T6,Policymakers agreed that the moss's wellbeing deserved protection.,False,227.73281860351562,1.3578607114972174,False,140.819673538208,36.52310678344925,2.379675573072908,True,False,True,template_z=2.38,keep_expected_anomaly
T14_SEAWEED,T14,moral_consideration,seaweed,T6,Policymakers agreed that the seaweed's wellbeing deserved protection.,False,146.7919921875,0.4509616561941239,False,140.819673538208,36.52310678344925,0.1635216490399551,False,False,False,,keep
T14_ROCK,T14,moral_consideration,rock,T6,Policymakers agreed that the rock's wellbeing deserved protection.,False,165.25173950195312,0.6577933398066206,False,140.819673538208,36.52310678344925,0.6689481841894324,False,False,False,,keep
T14_TABLE,T14,moral_consideration,table,T6,Policymakers agreed that the table's wellbeing deserved protection.,False,195.23040771484375,0.993688426196989,False,140.819673538208,36.52310678344925,1.4897619334314796,False,False,False,,keep
T14_CLOUD,T14,moral_consideration,cloud,T6,Policymakers agreed that the cloud's wellbeing deserved protection.,False,176.0493621826172,0.7787749783963138,False,140.819673538208,36.52310678344925,0.9645863056856325,False,False,False,,keep
T14_RIVER,T14,moral_consideration,river,T6,Policymakers agreed that the river's wellbeing deserved protection.,False,118.46942138671875,0.13362226345101863,False,140.819673538208,36.52310678344925,-0.6119482738422861,False,False,False,,keep
T14_STATUE,T14,moral_consideration,statue,T6,Policymakers agreed that the statue's wellbeing deserved protection.,False,146.86570739746094,0.45178759604716473,False,140.819673538208,36.52310678344925,0.16553996611243216,False,False,False,,keep
T15_CHILD,T15,moral_consideration,child,T1,The committee debated how much moral weight to give the child.,False,100.78532409667969,-0.06451867279041157,False,132.02788740793864,30.31113045887799,-1.0307290700900977,False,False,False,,keep
T15_INFANT,T15,moral_consideration,infant,T1,The committee debated how much moral weight to give the infant.,False,135.19158935546875,0.3209852915418498,False,132.02788740793864,30.31113045887799,0.1043742644908013,False,False,False,,keep
T15_ELDERLY_PERSON,T15,moral_consideration,elderly person,T1,The committee debated how much moral weight to give the elderly person.,True,116.59568786621094,0.11262807257255683,False,132.02788740793864,30.31113045887799,-0.5091264927470786,False,False,False,,keep
T15_WORKER,T15,moral_consideration,worker,T1,The committee debated how much moral weight to give the worker.,False,143.8375701904297,0.41785892378145384,False,132.02788740793864,30.31113045887799,0.38961538562584525,False,False,False,,keep
T15_PATIENT,T15,moral_consideration,patient,T1,The committee debated how much moral weight to give the patient.,False,121.19062805175781,0.1641119416898375,False,132.02788740793864,30.31113045887799,-0.35753398808016545,False,False,False,,keep
T15_PRISONER,T15,moral_consideration,prisoner,T1,The committee debated how much moral weight to give the prisoner.,False,108.17627716064453,0.018293038533713727,False,132.02788740793864,30.31113045887799,-0.7868927976689196,False,False,False,,keep
T15_REFUGEE,T15,moral_consideration,refugee,T1,The committee debated how much moral weight to give the refugee.,False,139.8183135986328,0.3728252841768046,False,132.02788740793864,30.31113045887799,0.2570153627646176,False,False,False,,keep
T15_SOLDIER,T15,moral_consideration,soldier,T1,The committee debated how much moral weight to give the soldier.,False,120.45474243164062,0.15586673339081084,False,132.02788740793864,30.31113045887799,-0.3818117239803667,False,False,False,,keep
T15_TEENAGER,T15,moral_consideration,teenager,T1,The committee debated how much moral weight to give the teenager.,False,119.6986083984375,0.14739465235632876,False,132.02788740793864,30.31113045887799,-0.40675747894747183,False,False,False,,keep
T15_WOMAN,T15,moral_consideration,woman,T1,The committee debated how much moral weight to give the woman.,False,102.3802261352539,-0.04664864086548749,False,132.02788740793864,30.31113045887799,-0.9781113677995822,False,False,False,,keep
T15_DOG,T15,moral_consideration,dog,T2,The committee debated how much moral weight to give the dog.,False,122.0302963256836,0.17351997961222515,False,132.02788740793864,30.31113045887799,-0.3298323398336598,False,False,False,,keep
T15_CHIMPANZEE,T15,moral_consideration,chimpanzee,T2,The committee debated how much moral weight to give the chimpanzee.,False,57.53126907348633,-0.5491574314428719,False,132.02788740793864,30.31113045887799,-2.457731440782757,False,False,False,,keep
T15_PIG,T15,moral_consideration,pig,T2,The committee debated how much moral weight to give the pig.,False,139.58689880371094,0.37023240406684466,False,132.02788740793864,30.31113045887799,0.24938071531272443,False,False,False,,keep
T15_COW,T15,moral_consideration,cow,T2,The committee debated how much moral weight to give the cow.,False,128.6147003173828,0.24729473611291228,False,132.02788740793864,30.31113045887799,-0.11260507407291753,False,False,False,,keep
T15_DOLPHIN,T15,moral_consideration,dolphin,T2,The committee debated how much moral weight to give the dolphin.,False,97.5160140991211,-0.1011495583343746,False,132.02788740793864,30.31113045887799,-1.1385874689048152,False,False,False,,keep
T15_ELEPHANT,T15,moral_consideration,elephant,T2,The committee debated how much moral weight to give the elephant.,False,120.57598876953125,0.157225234337253,False,132.02788740793864,30.31113045887799,-0.3778116640665633,False,False,False,,keep
T15_RABBIT,T15,moral_consideration,rabbit,T2,The committee debated how much moral weight to give the rabbit.,False,152.9821319580078,0.52031889108587,False,132.02788740793864,30.31113045887799,0.6913052806953881,False,False,False,,keep
T15_RAT,T15,moral_consideration,rat,T2,The committee debated how much moral weight to give the rat.,False,169.95347595214844,0.7104738044592837,False,132.02788740793864,30.31113045887799,1.2512099670997778,False,False,False,,keep
T15_HORSE,T15,moral_consideration,horse,T2,The committee debated how much moral weight to give the horse.,False,134.00762939453125,0.3077196477668259,False,132.02788740793864,30.31113045887799,0.06531402678228905,False,False,False,,keep
T15_WHALE,T15,moral_consideration,whale,T2,The committee debated how much moral weight to give the whale.,False,131.47335815429688,0.2793244818731949,False,132.02788740793864,30.31113045887799,-0.018294575136155684,False,False,False,,keep
T15_SALMON,T15,moral_consideration,salmon,T3,The committee debated how much moral weight to give the salmon.,False,149.7808837890625,0.484450602253662,False,132.02788740793864,30.31113045887799,0.5856923220072148,False,False,False,,keep
T15_CHICKEN,T15,moral_consideration,chicken,T3,The committee debated how much moral weight to give the chicken.,False,142.7708282470703,0.4059066457590814,False,132.02788740793864,30.31113045887799,0.3544223087854224,False,False,False,,keep
T15_FROG,T15,moral_consideration,frog,T3,The committee debated how much moral weight to give the frog.,False,145.4620361328125,0.43606020357747427,False,132.02788740793864,30.31113045887799,0.4432084360264783,False,False,False,,keep
