sentence_id,entity,tier,template_id,template_type,n_tokens,n_entity_tokens,resid_post_norm,mlp_out_norm,attn_to_mean
T10_salmon,salmon,T3,T10,scientific_welfare,12,1,97.1875,105.875,0.030487060546875
T11_salmon,salmon,T3,T11,scientific_welfare,12,1,77.5625,80.9375,0.0199127197265625
T12_salmon,salmon,T3,T12,scientific_welfare,11,1,94.375,94.375,0.036773681640625
T13_salmon,salmon,T3,T13,moral_consideration,10,1,99.75,87.6875,0.0394287109375
T14_salmon,salmon,T3,T14,moral_consideration,13,1,93.625,91.25,0.022369384765625
T15_salmon,salmon,T3,T15,moral_consideration,12,1,88.375,105.375,0.01242828369140625
T16_salmon,salmon,T3,T16,moral_consideration,13,1,106.0,101.8125,0.0294189453125
T17_salmon,salmon,T3,T17,neutral_control,7,1,99.75,87.6875,0.05255126953125
T18_salmon,salmon,T3,T18,neutral_control,8,1,99.75,87.6875,0.04742431640625
T19_salmon,salmon,T3,T19,neutral_control,12,1,98.25,99.125,0.03857421875
T20_salmon,salmon,T3,T20,neutral_control,8,1,99.75,87.6875,0.044281005859375
T21_salmon,salmon,T3,T21,cross_framing,14,1,99.75,87.6875,0.036376953125
T22_salmon,salmon,T3,T22,cross_framing,15,1,95.1875,85.875,0.0300445556640625
T23_salmon,salmon,T3,T23,cross_framing,17,1,94.125,95.3125,0.022064208984375
T24_salmon,salmon,T3,T24,cross_framing,21,1,103.5625,101.8125,0.0196990966796875
T25_salmon,salmon,T3,T25,cross_framing,19,1,99.75,87.6875,0.037750244140625
T01_snake,snake,T3,T01,pain_suffering,6,1,115.75,83.5,0.059906005859375
T02_snake,snake,T3,T02,pain_suffering,9,1,116.5625,99.75,0.0303955078125
T03_snake,snake,T3,T03,pain_suffering,10,1,115.75,83.5,0.045013427734375
T04_snake,snake,T3,T04,pain_suffering,12,1,114.5625,100.25,0.0289154052734375
T05_snake,snake,T3,T05,fear,9,1,115.75,83.5,0.05078125
T06_snake,snake,T3,T06,fear,10,1,115.75,83.5,0.043487548828125
T07_snake,snake,T3,T07,fear,13,1,97.3125,92.6875,0.0224151611328125
T08_snake,snake,T3,T08,fear,8,1,115.75,83.5,0.048370361328125
T09_snake,snake,T3,T09,scientific_welfare,9,1,106.4375,102.9375,0.0277252197265625
T10_snake,snake,T3,T10,scientific_welfare,12,1,105.0,104.625,0.0302886962890625
T11_snake,snake,T3,T11,scientific_welfare,12,1,84.875,79.0625,0.0233306884765625
T12_snake,snake,T3,T12,scientific_welfare,11,1,104.0,94.3125,0.03814697265625
T13_snake,snake,T3,T13,moral_consideration,10,1,115.75,83.5,0.040130615234375
T14_snake,snake,T3,T14,moral_consideration,13,1,89.5625,90.75,0.0214691162109375
T15_snake,snake,T3,T15,moral_consideration,12,1,87.4375,101.6875,0.01168060302734375
T16_snake,snake,T3,T16,moral_consideration,13,1,111.125,100.25,0.0286102294921875
T17_snake,snake,T3,T17,neutral_control,7,1,115.75,83.5,0.0526123046875
T18_snake,snake,T3,T18,neutral_control,8,1,115.75,83.5,0.049041748046875
T19_snake,snake,T3,T19,neutral_control,12,1,111.6875,98.75,0.039459228515625
T20_snake,snake,T3,T20,neutral_control,8,1,115.75,83.5,0.04547119140625
T21_snake,snake,T3,T21,cross_framing,14,1,115.75,83.5,0.038238525390625
T22_snake,snake,T3,T22,cross_framing,15,1,105.9375,85.1875,0.0302886962890625
T23_snake,snake,T3,T23,cross_framing,17,1,95.8125,95.0625,0.02099609375
T24_snake,snake,T3,T24,cross_framing,21,1,113.625,98.4375,0.01904296875
T25_snake,snake,T3,T25,cross_framing,19,1,115.75,83.5,0.039154052734375
T01_trout,trout,T3,T01,pain_suffering,6,1,110.5,92.9375,0.06317138671875
T02_trout,trout,T3,T02,pain_suffering,9,1,122.6875,106.3125,0.031707763671875
T03_trout,trout,T3,T03,pain_suffering,10,1,110.5,92.9375,0.051666259765625
T04_trout,trout,T3,T04,pain_suffering,12,1,113.8125,106.5625,0.03192138671875
T05_trout,trout,T3,T05,fear,9,1,110.5,92.9375,0.053863525390625
T06_trout,trout,T3,T06,fear,10,1,110.5,92.9375,0.045806884765625
T07_trout,trout,T3,T07,fear,13,1,98.875,100.375,0.0232391357421875
T08_trout,trout,T3,T08,fear,8,1,110.5,92.9375,0.05303955078125
T09_trout,trout,T3,T09,scientific_welfare,9,1,119.5625,117.0,0.032745361328125
T10_trout,trout,T3,T10,scientific_welfare,12,1,111.625,116.0625,0.032867431640625
T11_trout,trout,T3,T11,scientific_welfare,12,1,96.0625,107.75,0.0254669189453125
T12_trout,trout,T3,T12,scientific_welfare,11,1,110.1875,107.75,0.041168212890625
T13_trout,trout,T3,T13,moral_consideration,10,1,110.5,92.9375,0.0438232421875
T14_trout,trout,T3,T14,moral_consideration,13,1,100.8125,100.3125,0.0234832763671875
T15_trout,trout,T3,T15,moral_consideration,12,1,93.25,108.9375,0.0130462646484375
T16_trout,trout,T3,T16,moral_consideration,13,1,115.875,107.3125,0.031982421875
T17_trout,trout,T3,T17,neutral_control,7,1,110.5,92.9375,0.060791015625
T18_trout,trout,T3,T18,neutral_control,8,1,110.5,92.9375,0.055633544921875
T19_trout,trout,T3,T19,neutral_control,12,1,113.5625,105.5625,0.045745849609375
T20_trout,trout,T3,T20,neutral_control,8,1,110.5,92.9375,0.051239013671875
T21_trout,trout,T3,T21,cross_framing,14,1,110.5,92.9375,0.040679931640625
T22_trout,trout,T3,T22,cross_framing,15,1,105.0625,101.1875,0.033111572265625
T23_trout,trout,T3,T23,cross_framing,17,1,103.0625,102.1875,0.0232086181640625
T24_trout,trout,T3,T24,cross_framing,21,1,115.5625,107.3125,0.0207977294921875
T25_trout,trout,T3,T25,cross_framing,19,1,110.5,92.9375,0.04058837890625
T01_tuna,tuna,T3,T01,pain_suffering,7,2,79.3125,74.375,0.0404052734375
T02_tuna,tuna,T3,T02,pain_suffering,10,2,77.0625,82.75,0.0206298828125
T03_tuna,tuna,T3,T03,pain_suffering,11,2,79.3125,74.375,0.03204345703125
T04_tuna,tuna,T3,T04,pain_suffering,13,2,74.375,80.5,0.0179595947265625
T05_tuna,tuna,T3,T05,fear,10,2,79.3125,74.375,0.032501220703125
T06_tuna,tuna,T3,T06,fear,11,2,79.3125,74.375,0.0302734375
T07_tuna,tuna,T3,T07,fear,14,2,72.25,78.6875,0.0137786865234375
T08_tuna,tuna,T3,T08,fear,9,2,79.3125,74.375,0.033294677734375
T09_tuna,tuna,T3,T09,scientific_welfare,10,2,73.5,87.75,0.0218963623046875
T10_tuna,tuna,T3,T10,scientific_welfare,13,2,73.5,86.3125,0.0234375
T11_tuna,tuna,T3,T11,scientific_welfare,13,2,68.75,81.0,0.0169830322265625
T12_tuna,tuna,T3,T12,scientific_welfare,12,2,74.75,81.3125,0.0267181396484375
T13_tuna,tuna,T3,T13,moral_consideration,11,2,79.3125,74.375,0.03076171875
T14_tuna,tuna,T3,T14,moral_consideration,14,2,72.5625,77.25,0.0168914794921875
T15_tuna,tuna,T3,T15,moral_consideration,13,2,66.4375,81.75,0.01102447509765625
T16_tuna,tuna,T3,T16,moral_consideration,14,2,81.75,81.375,0.0216217041015625
T17_tuna,tuna,T3,T17,neutral_control,8,2,79.3125,74.375,0.0361328125
T18_tuna,tuna,T3,T18,neutral_control,9,2,79.3125,74.375,0.034881591796875
T19_tuna,tuna,T3,T19,neutral_control,13,2,75.625,81.0625,0.026824951171875
T20_tuna,tuna,T3,T20,neutral_control,9,2,79.3125,74.375,0.034027099609375
T21_tuna,tuna,T3,T21,cross_framing,15,2,79.3125,74.375,0.0264434814453125
T22_tuna,tuna,T3,T22,cross_framing,16,2,77.5625,76.625,0.0209197998046875
T23_tuna,tuna,T3,T23,cross_framing,18,2,75.875,78.125,0.0161895751953125
T24_tuna,tuna,T3,T24,cross_framing,22,2,75.125,83.5,0.01343536376953125
T25_tuna,tuna,T3,T25,cross_framing,20,2,79.3125,74.375,0.025482177734375
T01_zebrafish,zebrafish,T3,T01,pain_suffering,6,1,115.625,111.625,0.07208251953125
T02_zebrafish,zebrafish,T3,T02,pain_suffering,9,1,124.0,113.1875,0.034454345703125
T03_zebrafish,zebrafish,T3,T03,pain_suffering,10,1,115.625,111.625,0.058258056640625
T04_zebrafish,zebrafish,T3,T04,pain_suffering,12,1,110.375,118.0,0.03546142578125
T05_zebrafish,zebrafish,T3,T05,fear,9,1,115.625,111.625,0.0579833984375
T06_zebrafish,zebrafish,T3,T06,fear,10,1,115.625,111.625,0.05255126953125
T07_zebrafish,zebrafish,T3,T07,fear,13,1,104.5625,103.25,0.0269012451171875
T08_zebrafish,zebrafish,T3,T08,fear,8,1,115.625,111.625,0.0592041015625
T09_zebrafish,zebrafish,T3,T09,scientific_welfare,9,1,115.625,113.6875,0.0347900390625
T10_zebrafish,zebrafish,T3,T10,scientific_welfare,12,1,111.75,113.5625,0.0386962890625
T11_zebrafish,zebrafish,T3,T11,scientific_welfare,12,1,115.5,114.9375,0.0277862548828125
T12_zebrafish,zebrafish,T3,T12,scientific_welfare,11,1,125.625,120.8125,0.044677734375
T13_zebrafish,zebrafish,T3,T13,moral_consideration,10,1,115.625,111.625,0.05474853515625
T14_zebrafish,zebrafish,T3,T14,moral_consideration,13,1,111.0625,112.4375,0.0284271240234375
T15_zebrafish,zebrafish,T3,T15,moral_consideration,12,1,104.625,113.125,0.0147552490234375
T16_zebrafish,zebrafish,T3,T16,moral_consideration,13,1,115.625,116.25,0.036346435546875
T17_zebrafish,zebrafish,T3,T17,neutral_control,7,1,115.625,111.625,0.06829833984375
T18_zebrafish,zebrafish,T3,T18,neutral_control,8,1,115.625,111.625,0.061370849609375
T19_zebrafish,zebrafish,T3,T19,neutral_control,12,1,123.6875,113.8125,0.047027587890625
T20_zebrafish,zebrafish,T3,T20,neutral_control,8,1,115.625,111.625,0.05682373046875
T21_zebrafish,zebrafish,T3,T21,cross_framing,14,1,115.625,111.625,0.044708251953125
T22_zebrafish,zebrafish,T3,T22,cross_framing,15,1,120.3125,124.625,0.040496826171875
T23_zebrafish,zebrafish,T3,T23,cross_framing,17,1,113.4375,112.5625,0.0301055908203125
T24_zebrafish,zebrafish,T3,T24,cross_framing,21,1,114.5,117.625,0.02545166015625
T25_zebrafish,zebrafish,T3,T25,cross_framing,19,1,115.625,111.625,0.04449462890625
T01_bee,bee,T4,T01,pain_suffering,6,1,99.75,82.5625,0.061126708984375
T02_bee,bee,T4,T02,pain_suffering,9,1,101.0625,96.375,0.0291748046875
T03_bee,bee,T4,T03,pain_suffering,10,1,99.75,82.5625,0.04791259765625
T04_bee,bee,T4,T04,pain_suffering,12,1,94.75,91.375,0.0275421142578125
T05_bee,bee,T4,T05,fear,9,1,99.75,82.5625,0.051300048828125
T06_bee,bee,T4,T06,fear,10,1,99.75,82.5625,0.041778564453125
T07_bee,bee,T4,T07,fear,13,1,92.875,86.625,0.0215606689453125
T08_bee,bee,T4,T08,fear,8,1,99.75,82.5625,0.04876708984375
T09_bee,bee,T4,T09,scientific_welfare,9,1,99.625,104.5625,0.0293731689453125
T10_bee,bee,T4,T10,scientific_welfare,12,1,99.4375,104.9375,0.032623291015625
T11_bee,bee,T4,T11,scientific_welfare,12,1,82.5,81.6875,0.0224609375
T12_bee,bee,T4,T12,scientific_welfare,11,1,94.4375,92.625,0.03778076171875
T13_bee,bee,T4,T13,moral_consideration,10,1,99.75,82.5625,0.045806884765625
T14_bee,bee,T4,T14,moral_consideration,13,1,86.8125,92.5,0.0247802734375
T15_bee,bee,T4,T15,moral_consideration,12,1,84.5,98.3125,0.01235198974609375
T16_bee,bee,T4,T16,moral_consideration,13,1,98.5,90.6875,0.0272064208984375
T17_bee,bee,T4,T17,neutral_control,7,1,99.75,82.5625,0.054412841796875
T18_bee,bee,T4,T18,neutral_control,8,1,99.75,82.5625,0.05206298828125
T19_bee,bee,T4,T19,neutral_control,12,1,101.1875,93.625,0.039581298828125
T20_bee,bee,T4,T20,neutral_control,8,1,99.75,82.5625,0.04632568359375
T21_bee,bee,T4,T21,cross_framing,14,1,99.75,82.5625,0.037567138671875
T22_bee,bee,T4,T22,cross_framing,15,1,98.1875,87.8125,0.030181884765625
T23_bee,bee,T4,T23,cross_framing,17,1,87.6875,89.25,0.0229034423828125
T24_bee,bee,T4,T24,cross_framing,21,1,98.8125,96.875,0.0198822021484375
T25_bee,bee,T4,T25,cross_framing,19,1,99.75,82.5625,0.038726806640625
T01_bumblebee,bumblebee,T4,T01,pain_suffering,8,3,82.125,65.375,0.033172607421875
T02_bumblebee,bumblebee,T4,T02,pain_suffering,11,3,89.0,74.9375,0.0182037353515625
T03_bumblebee,bumblebee,T4,T03,pain_suffering,12,3,82.125,65.375,0.02679443359375
T04_bumblebee,bumblebee,T4,T04,pain_suffering,14,3,81.25,73.1875,0.0163726806640625
T05_bumblebee,bumblebee,T4,T05,fear,11,3,82.125,65.375,0.02850341796875
T06_bumblebee,bumblebee,T4,T06,fear,12,3,82.125,65.375,0.0252532958984375
T07_bumblebee,bumblebee,T4,T07,fear,15,3,79.6875,69.25,0.0137176513671875
T08_bumblebee,bumblebee,T4,T08,fear,10,3,82.125,65.375,0.0283203125
T09_bumblebee,bumblebee,T4,T09,scientific_welfare,11,3,75.9375,74.0,0.0191497802734375
T10_bumblebee,bumblebee,T4,T10,scientific_welfare,14,3,74.6875,75.125,0.018646240234375
T11_bumblebee,bumblebee,T4,T11,scientific_welfare,14,3,61.34375,71.375,0.01543426513671875
T12_bumblebee,bumblebee,T4,T12,scientific_welfare,13,3,76.4375,72.25,0.022430419921875
T13_bumblebee,bumblebee,T4,T13,moral_consideration,12,3,82.125,65.375,0.0263671875
T14_bumblebee,bumblebee,T4,T14,moral_consideration,15,3,71.9375,74.0,0.0149993896484375
T15_bumblebee,bumblebee,T4,T15,moral_consideration,14,3,72.125,79.625,0.01084136962890625
T16_bumblebee,bumblebee,T4,T16,moral_consideration,15,3,83.9375,75.8125,0.01678466796875
T17_bumblebee,bumblebee,T4,T17,neutral_control,9,3,82.125,65.375,0.031646728515625
T18_bumblebee,bumblebee,T4,T18,neutral_control,10,3,82.125,65.375,0.029571533203125
T19_bumblebee,bumblebee,T4,T19,neutral_control,14,3,90.0625,74.4375,0.021636962890625
T20_bumblebee,bumblebee,T4,T20,neutral_control,10,3,82.125,65.375,0.02801513671875
T21_bumblebee,bumblebee,T4,T21,cross_framing,16,3,82.125,65.375,0.0223236083984375
T22_bumblebee,bumblebee,T4,T22,cross_framing,17,3,83.6875,75.1875,0.019500732421875
T23_bumblebee,bumblebee,T4,T23,cross_framing,19,3,74.0,75.9375,0.014434814453125
T24_bumblebee,bumblebee,T4,T24,cross_framing,23,3,84.9375,76.1875,0.01165008544921875
T25_bumblebee,bumblebee,T4,T25,cross_framing,21,3,82.125,65.375,0.0216522216796875
T01_crab,crab,T4,T01,pain_suffering,6,1,92.875,78.125,0.053131103515625
T02_crab,crab,T4,T02,pain_suffering,9,1,100.0,99.1875,0.0269622802734375
T03_crab,crab,T4,T03,pain_suffering,10,1,92.875,78.125,0.040435791015625
T04_crab,crab,T4,T04,pain_suffering,12,1,90.625,95.25,0.02392578125
T05_crab,crab,T4,T05,fear,9,1,92.875,78.125,0.0440673828125
T06_crab,crab,T4,T06,fear,10,1,92.875,78.125,0.03607177734375
T07_crab,crab,T4,T07,fear,13,1,96.3125,84.0,0.01727294921875
T08_crab,crab,T4,T08,fear,8,1,92.875,78.125,0.041961669921875
T09_crab,crab,T4,T09,scientific_welfare,9,1,92.9375,105.0625,0.0281219482421875
T10_crab,crab,T4,T10,scientific_welfare,12,1,88.25,102.75,0.02874755859375
T11_crab,crab,T4,T11,scientific_welfare,12,1,72.3125,88.3125,0.0205535888671875
T12_crab,crab,T4,T12,scientific_welfare,11,1,87.125,92.3125,0.033599853515625
T13_crab,crab,T4,T13,moral_consideration,10,1,92.875,78.125,0.036529541015625
T14_crab,crab,T4,T14,moral_consideration,13,1,85.4375,88.0625,0.0203399658203125
T15_crab,crab,T4,T15,moral_consideration,12,1,83.1875,99.5,0.0110931396484375
T16_crab,crab,T4,T16,moral_consideration,13,1,101.25,92.3125,0.0274505615234375
T17_crab,crab,T4,T17,neutral_control,7,1,92.875,78.125,0.04736328125
T18_crab,crab,T4,T18,neutral_control,8,1,92.875,78.125,0.044830322265625
T19_crab,crab,T4,T19,neutral_control,12,1,97.625,93.0,0.036224365234375
T20_crab,crab,T4,T20,neutral_control,8,1,92.875,78.125,0.039337158203125
T21_crab,crab,T4,T21,cross_framing,14,1,92.875,78.125,0.032318115234375
T22_crab,crab,T4,T22,cross_framing,15,1,95.1875,85.9375,0.02685546875
T23_crab,crab,T4,T23,cross_framing,17,1,88.875,90.0625,0.0191192626953125
T24_crab,crab,T4,T24,cross_framing,21,1,96.9375,95.25,0.0164337158203125
T25_crab,crab,T4,T25,cross_framing,19,1,92.875,78.125,0.0343017578125
T01_crayfish,crayfish,T4,T01,pain_suffering,8,3,80.625,63.15625,0.031463623046875
T02_crayfish,crayfish,T4,T02,pain_suffering,11,3,84.125,75.6875,0.0164642333984375
T03_crayfish,crayfish,T4,T03,pain_suffering,12,3,80.625,63.15625,0.0258941650390625
T04_crayfish,crayfish,T4,T04,pain_suffering,14,3,84.0,69.6875,0.0159912109375
T05_crayfish,crayfish,T4,T05,fear,11,3,80.625,63.15625,0.027252197265625
T06_crayfish,crayfish,T4,T06,fear,12,3,80.625,63.15625,0.0239715576171875
T07_crayfish,crayfish,T4,T07,fear,15,3,78.75,69.75,0.01273345947265625
T08_crayfish,crayfish,T4,T08,fear,10,3,80.625,63.15625,0.0269317626953125
T09_crayfish,crayfish,T4,T09,scientific_welfare,11,3,77.125,78.0,0.0179901123046875
T10_crayfish,crayfish,T4,T10,scientific_welfare,14,3,73.5625,76.5625,0.017578125
T11_crayfish,crayfish,T4,T11,scientific_welfare,14,3,62.03125,71.4375,0.0144805908203125
T12_crayfish,crayfish,T4,T12,scientific_welfare,13,3,74.8125,73.375,0.02099609375
T13_crayfish,crayfish,T4,T13,moral_consideration,12,3,80.625,63.15625,0.024169921875
T14_crayfish,crayfish,T4,T14,moral_consideration,15,3,71.0,72.5625,0.01395416259765625
T15_crayfish,crayfish,T4,T15,moral_consideration,14,3,70.5625,76.25,0.00980377197265625
T16_crayfish,crayfish,T4,T16,moral_consideration,15,3,85.375,73.75,0.0167083740234375
T17_crayfish,crayfish,T4,T17,neutral_control,9,3,80.625,63.15625,0.0298614501953125
T18_crayfish,crayfish,T4,T18,neutral_control,10,3,80.625,63.15625,0.0275421142578125
T19_crayfish,crayfish,T4,T19,neutral_control,14,3,83.875,73.5,0.0205078125
T20_crayfish,crayfish,T4,T20,neutral_control,10,3,80.625,63.15625,0.026611328125
T21_crayfish,crayfish,T4,T21,cross_framing,16,3,80.625,63.15625,0.0206756591796875
T22_crayfish,crayfish,T4,T22,cross_framing,17,3,81.625,69.9375,0.0177764892578125
T23_crayfish,crayfish,T4,T23,cross_framing,19,3,75.5,74.5625,0.0131988525390625
T24_crayfish,crayfish,T4,T24,cross_framing,23,3,83.8125,75.0625,0.010772705078125
T25_crayfish,crayfish,T4,T25,cross_framing,21,3,80.625,63.15625,0.01995849609375
T01_lobster,lobster,T4,T01,pain_suffering,7,2,83.8125,69.875,0.04095458984375
T02_lobster,lobster,T4,T02,pain_suffering,10,2,84.5625,82.5,0.0205230712890625
T03_lobster,lobster,T4,T03,pain_suffering,11,2,83.8125,69.875,0.03265380859375
T04_lobster,lobster,T4,T04,pain_suffering,13,2,83.6875,77.3125,0.0190277099609375
T05_lobster,lobster,T4,T05,fear,10,2,83.8125,69.875,0.034271240234375
T06_lobster,lobster,T4,T06,fear,11,2,83.8125,69.875,0.03021240234375
T07_lobster,lobster,T4,T07,fear,14,2,77.4375,78.25,0.0149383544921875
T08_lobster,lobster,T4,T08,fear,9,2,83.8125,69.875,0.03411865234375
T09_lobster,lobster,T4,T09,scientific_welfare,10,2,77.75,78.625,0.021209716796875
T10_lobster,lobster,T4,T10,scientific_welfare,13,2,76.3125,77.625,0.0209197998046875
T11_lobster,lobster,T4,T11,scientific_welfare,13,2,67.375,71.1875,0.016693115234375
T12_lobster,lobster,T4,T12,scientific_welfare,12,2,77.875,74.9375,0.0243682861328125
T13_lobster,lobster,T4,T13,moral_consideration,11,2,83.8125,69.875,0.031524658203125
T14_lobster,lobster,T4,T14,moral_consideration,14,2,74.4375,72.125,0.0160980224609375
T15_lobster,lobster,T4,T15,moral_consideration,13,2,70.1875,79.0,0.01053619384765625
T16_lobster,lobster,T4,T16,moral_consideration,14,2,85.0,76.9375,0.0211639404296875
T17_lobster,lobster,T4,T17,neutral_control,8,2,83.8125,69.875,0.038055419921875
T18_lobster,lobster,T4,T18,neutral_control,9,2,83.8125,69.875,0.035125732421875
T19_lobster,lobster,T4,T19,neutral_control,13,2,81.9375,80.0,0.0252532958984375
T20_lobster,lobster,T4,T20,neutral_control,9,2,83.8125,69.875,0.033355712890625
T21_lobster,lobster,T4,T21,cross_framing,15,2,83.8125,69.875,0.0263824462890625
T22_lobster,lobster,T4,T22,cross_framing,16,2,79.375,72.625,0.0206756591796875
T23_lobster,lobster,T4,T23,cross_framing,18,2,79.0,73.8125,0.01568603515625
T24_lobster,lobster,T4,T24,cross_framing,22,2,82.125,79.9375,0.0131988525390625
T25_lobster,lobster,T4,T25,cross_framing,20,2,83.8125,69.875,0.026092529296875
T01_mantis_shrimp,mantis shrimp,T4,T01,pain_suffering,8,3,80.5625,68.75,0.034942626953125
T02_mantis_shrimp,mantis shrimp,T4,T02,pain_suffering,11,3,92.375,83.9375,0.0194091796875
T03_mantis_shrimp,mantis shrimp,T4,T03,pain_suffering,12,3,80.5625,68.75,0.029205322265625
T04_mantis_shrimp,mantis shrimp,T4,T04,pain_suffering,14,3,83.625,79.8125,0.0181121826171875
T05_mantis_shrimp,mantis shrimp,T4,T05,fear,11,3,80.5625,68.75,0.0305023193359375
T06_mantis_shrimp,mantis shrimp,T4,T06,fear,12,3,80.5625,68.75,0.0269775390625
T07_mantis_shrimp,mantis shrimp,T4,T07,fear,15,3,82.8125,83.6875,0.014678955078125
T08_mantis_shrimp,mantis shrimp,T4,T08,fear,10,3,80.5625,68.75,0.030059814453125
T09_mantis_shrimp,mantis shrimp,T4,T09,scientific_welfare,11,3,72.3125,81.875,0.0206146240234375
T10_mantis_shrimp,mantis shrimp,T4,T10,scientific_welfare,14,3,76.0625,83.625,0.02032470703125
T11_mantis_shrimp,mantis shrimp,T4,T11,scientific_welfare,14,3,63.71875,75.25,0.0172119140625
T12_mantis_shrimp,mantis shrimp,T4,T12,scientific_welfare,13,3,82.125,79.875,0.0239105224609375
T13_mantis_shrimp,mantis shrimp,T4,T13,moral_consideration,12,3,80.5625,68.75,0.0275421142578125
T14_mantis_shrimp,mantis shrimp,T4,T14,moral_consideration,15,3,75.9375,81.25,0.0152435302734375
T15_mantis_shrimp,mantis shrimp,T4,T15,moral_consideration,14,3,73.375,86.6875,0.01096343994140625
T16_mantis_shrimp,mantis shrimp,T4,T16,moral_consideration,15,3,84.375,83.6875,0.0177459716796875
T17_mantis_shrimp,mantis shrimp,T4,T17,neutral_control,9,3,80.5625,68.75,0.033172607421875
T18_mantis_shrimp,mantis shrimp,T4,T18,neutral_control,10,3,80.5625,68.75,0.031097412109375
T19_mantis_shrimp,mantis shrimp,T4,T19,neutral_control,14,3,90.9375,82.5625,0.022369384765625
T20_mantis_shrimp,mantis shrimp,T4,T20,neutral_control,10,3,80.5625,68.75,0.0299072265625
T21_mantis_shrimp,mantis shrimp,T4,T21,cross_framing,16,3,80.5625,68.75,0.0238800048828125
T22_mantis_shrimp,mantis shrimp,T4,T22,cross_framing,17,3,86.75,79.875,0.02008056640625
T23_mantis_shrimp,mantis shrimp,T4,T23,cross_framing,19,3,77.3125,81.4375,0.01535797119140625
T24_mantis_shrimp,mantis shrimp,T4,T24,cross_framing,23,3,90.375,84.1875,0.01210784912109375
T25_mantis_shrimp,mantis shrimp,T4,T25,cross_framing,21,3,80.5625,68.75,0.0232086181640625
T01_mussel,mussel,T4,T01,pain_suffering,7,2,72.875,69.875,0.040496826171875
T02_mussel,mussel,T4,T02,pain_suffering,10,2,79.0,81.125,0.0198822021484375
T03_mussel,mussel,T4,T03,pain_suffering,11,2,72.875,69.875,0.033782958984375
T04_mussel,mussel,T4,T04,pain_suffering,13,2,73.8125,78.8125,0.0191497802734375
T05_mussel,mussel,T4,T05,fear,10,2,72.875,69.875,0.0345458984375
T06_mussel,mussel,T4,T06,fear,11,2,72.875,69.875,0.02996826171875
T07_mussel,mussel,T4,T07,fear,14,2,74.0,76.625,0.01395416259765625
T08_mussel,mussel,T4,T08,fear,9,2,72.875,69.875,0.033843994140625
T09_mussel,mussel,T4,T09,scientific_welfare,10,2,76.625,84.5625,0.0214691162109375
T10_mussel,mussel,T4,T10,scientific_welfare,13,2,74.5625,84.125,0.022247314453125
T11_mussel,mussel,T4,T11,scientific_welfare,13,2,60.5625,76.8125,0.018463134765625
T12_mussel,mussel,T4,T12,scientific_welfare,12,2,72.125,76.5,0.026031494140625
T13_mussel,mussel,T4,T13,moral_consideration,11,2,72.875,69.875,0.03070068359375
T14_mussel,mussel,T4,T14,moral_consideration,14,2,69.4375,75.8125,0.0166473388671875
T15_mussel,mussel,T4,T15,moral_consideration,13,2,66.8125,83.125,0.0107879638671875
T16_mussel,mussel,T4,T16,moral_consideration,14,2,74.6875,76.8125,0.020172119140625
T17_mussel,mussel,T4,T17,neutral_control,8,2,72.875,69.875,0.0377197265625
T18_mussel,mussel,T4,T18,neutral_control,9,2,72.875,69.875,0.03564453125
T19_mussel,mussel,T4,T19,neutral_control,13,2,84.3125,84.0625,0.02618408203125
T20_mussel,mussel,T4,T20,neutral_control,9,2,72.875,69.875,0.03363037109375
T21_mussel,mussel,T4,T21,cross_framing,15,2,72.875,69.875,0.0263519287109375
T22_mussel,mussel,T4,T22,cross_framing,16,2,79.9375,80.25,0.0218048095703125
T23_mussel,mussel,T4,T23,cross_framing,18,2,70.25,76.125,0.0158233642578125
T24_mussel,mussel,T4,T24,cross_framing,22,2,76.75,82.875,0.01309967041015625
T25_mussel,mussel,T4,T25,cross_framing,20,2,72.875,69.875,0.0250701904296875
T01_octopus,octopus,T4,T01,pain_suffering,7,2,83.0,70.125,0.038543701171875
T02_octopus,octopus,T4,T02,pain_suffering,10,2,92.375,81.1875,0.0201568603515625
T03_octopus,octopus,T4,T03,pain_suffering,11,2,83.0,70.125,0.031494140625
T04_octopus,octopus,T4,T04,pain_suffering,13,2,87.25,80.3125,0.019622802734375
T05_octopus,octopus,T4,T05,fear,10,2,83.0,70.125,0.032928466796875
T06_octopus,octopus,T4,T06,fear,11,2,83.0,70.125,0.028564453125
T07_octopus,octopus,T4,T07,fear,14,2,81.5625,79.1875,0.01465606689453125
T08_octopus,octopus,T4,T08,fear,9,2,83.0,70.125,0.032318115234375
T09_octopus,octopus,T4,T09,scientific_welfare,10,2,75.125,83.375,0.021087646484375
T10_octopus,octopus,T4,T10,scientific_welfare,13,2,77.625,83.875,0.0213623046875
T11_octopus,octopus,T4,T11,scientific_welfare,13,2,60.03125,72.625,0.017120361328125
T12_octopus,octopus,T4,T12,scientific_welfare,12,2,82.5625,79.875,0.02655029296875
T13_octopus,octopus,T4,T13,moral_consideration,11,2,83.0,70.125,0.0305023193359375
T14_octopus,octopus,T4,T14,moral_consideration,14,2,72.5625,81.375,0.01617431640625
T15_octopus,octopus,T4,T15,moral_consideration,13,2,71.75,86.5625,0.01030731201171875
T16_octopus,octopus,T4,T16,moral_consideration,14,2,86.75,79.625,0.020111083984375
T17_octopus,octopus,T4,T17,neutral_control,8,2,83.0,70.125,0.03570556640625
