entity,tier,template_id,template_type,sentence,positions,token_strings,n_entity_tokens,found,failure_reason,is_multi_token,aggregation
octopus,T4,T07,fear,A sense of dread overcame the octopus as the door closed.,"[7, 8]","['Ġoct', 'opus']",2,True,,True,mean_pool
octopus,T4,T08,fear,"The octopus froze, overwhelmed by fear.","[1, 2]","['Ġoct', 'opus']",2,True,,True,mean_pool
octopus,T4,T09,scientific_welfare,Scientists studied whether the octopus could suffer.,"[5, 6]","['Ġoct', 'opus']",2,True,,True,mean_pool
octopus,T4,T10,scientific_welfare,Researchers debated whether the octopus was capable of experiencing pain.,"[5, 6]","['Ġoct', 'opus']",2,True,,True,mean_pool
octopus,T4,T11,scientific_welfare,The study aimed to determine whether the octopus had subjective experiences.,"[7, 8]","['Ġoct', 'opus']",2,True,,True,mean_pool
octopus,T4,T12,scientific_welfare,Evidence suggested the octopus might be capable of feeling distress.,"[3, 4]","['Ġoct', 'opus']",2,True,,True,mean_pool
octopus,T4,T13,moral_consideration,The octopus's interests were considered in the decision.,"[1, 2]","['Ġoct', 'opus']",2,True,,True,mean_pool
octopus,T4,T14,moral_consideration,Policymakers agreed that the octopus's wellbeing deserved protection.,"[7, 8]","['Ġoct', 'opus']",2,True,,True,mean_pool
octopus,T4,T15,moral_consideration,The committee debated how much moral weight to give the octopus.,"[10, 11]","['Ġoct', 'opus']",2,True,,True,mean_pool
octopus,T4,T16,moral_consideration,It was decided that the octopus deserved to be treated with care.,"[5, 6]","['Ġoct', 'opus']",2,True,,True,mean_pool
octopus,T4,T17,neutral_control,The octopus moved across the room.,"[1, 2]","['Ġoct', 'opus']",2,True,,True,mean_pool
octopus,T4,T18,neutral_control,The octopus was observed near the window.,"[1, 2]","['Ġoct', 'opus']",2,True,,True,mean_pool
octopus,T4,T19,neutral_control,Someone noticed the octopus on the other side of the field.,"[3, 4]","['Ġoct', 'opus']",2,True,,True,mean_pool
octopus,T4,T20,neutral_control,The octopus remained still for several minutes.,"[1, 2]","['Ġoct', 'opus']",2,True,,True,mean_pool
octopus,T4,T21,cross_framing,"The octopus was clearly frightened, and those responsible agreed its distress mattered.","[1, 2]","['Ġoct', 'opus']",2,True,,True,mean_pool
octopus,T4,T22,cross_framing,"Despite the octopus's visible terror, no one considered whether it deserved protection.","[2, 3]","['Ġoct', 'opus']",2,True,,True,mean_pool
octopus,T4,T23,cross_framing,The committee agreed that the octopus's fear was a morally relevant factor in their decision.,"[5, 6]","['Ġoct', 'opus']",2,True,,True,mean_pool
octopus,T4,T24,cross_framing,"It was impossible to ignore that the octopus was suffering, and everyone felt they had a responsibility to help.","[7, 8]","['Ġoct', 'opus']",2,True,,True,mean_pool
octopus,T4,T25,cross_framing,"The octopus trembled with fear, yet the question of whether its experience counted remained unresolved.","[1, 2]","['Ġoct', 'opus']",2,True,,True,mean_pool
crab,T4,T01,pain_suffering,The crab was in pain.,[1],['Ġcrab'],1,True,,False,direct
crab,T4,T02,pain_suffering,Everyone could see that the crab was suffering.,[5],['Ġcrab'],1,True,,False,direct
crab,T4,T03,pain_suffering,The crab experienced significant physical distress during the procedure.,[1],['Ġcrab'],1,True,,False,direct
crab,T4,T04,pain_suffering,"After the injury, the crab showed clear signs of pain.",[5],['Ġcrab'],1,True,,False,direct
crab,T4,T05,fear,The crab felt fear as the predator approached.,[1],['Ġcrab'],1,True,,False,direct
crab,T4,T06,fear,The crab was visibly terrified by what was happening.,[1],['Ġcrab'],1,True,,False,direct
crab,T4,T07,fear,A sense of dread overcame the crab as the door closed.,[7],['Ġcrab'],1,True,,False,direct
crab,T4,T08,fear,"The crab froze, overwhelmed by fear.",[1],['Ġcrab'],1,True,,False,direct
crab,T4,T09,scientific_welfare,Scientists studied whether the crab could suffer.,[5],['Ġcrab'],1,True,,False,direct
crab,T4,T10,scientific_welfare,Researchers debated whether the crab was capable of experiencing pain.,[5],['Ġcrab'],1,True,,False,direct
crab,T4,T11,scientific_welfare,The study aimed to determine whether the crab had subjective experiences.,[7],['Ġcrab'],1,True,,False,direct
crab,T4,T12,scientific_welfare,Evidence suggested the crab might be capable of feeling distress.,[3],['Ġcrab'],1,True,,False,direct
crab,T4,T13,moral_consideration,The crab's interests were considered in the decision.,[1],['Ġcrab'],1,True,,False,direct
crab,T4,T14,moral_consideration,Policymakers agreed that the crab's wellbeing deserved protection.,[7],['Ġcrab'],1,True,,False,direct
crab,T4,T15,moral_consideration,The committee debated how much moral weight to give the crab.,[10],['Ġcrab'],1,True,,False,direct
crab,T4,T16,moral_consideration,It was decided that the crab deserved to be treated with care.,[5],['Ġcrab'],1,True,,False,direct
crab,T4,T17,neutral_control,The crab moved across the room.,[1],['Ġcrab'],1,True,,False,direct
crab,T4,T18,neutral_control,The crab was observed near the window.,[1],['Ġcrab'],1,True,,False,direct
crab,T4,T19,neutral_control,Someone noticed the crab on the other side of the field.,[3],['Ġcrab'],1,True,,False,direct
crab,T4,T20,neutral_control,The crab remained still for several minutes.,[1],['Ġcrab'],1,True,,False,direct
crab,T4,T21,cross_framing,"The crab was clearly frightened, and those responsible agreed its distress mattered.",[1],['Ġcrab'],1,True,,False,direct
crab,T4,T22,cross_framing,"Despite the crab's visible terror, no one considered whether it deserved protection.",[2],['Ġcrab'],1,True,,False,direct
crab,T4,T23,cross_framing,The committee agreed that the crab's fear was a morally relevant factor in their decision.,[5],['Ġcrab'],1,True,,False,direct
crab,T4,T24,cross_framing,"It was impossible to ignore that the crab was suffering, and everyone felt they had a responsibility to help.",[7],['Ġcrab'],1,True,,False,direct
crab,T4,T25,cross_framing,"The crab trembled with fear, yet the question of whether its experience counted remained unresolved.",[1],['Ġcrab'],1,True,,False,direct
bee,T4,T01,pain_suffering,The bee was in pain.,[1],['Ġbee'],1,True,,False,direct
bee,T4,T02,pain_suffering,Everyone could see that the bee was suffering.,[5],['Ġbee'],1,True,,False,direct
bee,T4,T03,pain_suffering,The bee experienced significant physical distress during the procedure.,[1],['Ġbee'],1,True,,False,direct
bee,T4,T04,pain_suffering,"After the injury, the bee showed clear signs of pain.",[5],['Ġbee'],1,True,,False,direct
bee,T4,T05,fear,The bee felt fear as the predator approached.,[1],['Ġbee'],1,True,,False,direct
bee,T4,T06,fear,The bee was visibly terrified by what was happening.,[1],['Ġbee'],1,True,,False,direct
bee,T4,T07,fear,A sense of dread overcame the bee as the door closed.,[7],['Ġbee'],1,True,,False,direct
bee,T4,T08,fear,"The bee froze, overwhelmed by fear.",[1],['Ġbee'],1,True,,False,direct
bee,T4,T09,scientific_welfare,Scientists studied whether the bee could suffer.,[5],['Ġbee'],1,True,,False,direct
bee,T4,T10,scientific_welfare,Researchers debated whether the bee was capable of experiencing pain.,[5],['Ġbee'],1,True,,False,direct
bee,T4,T11,scientific_welfare,The study aimed to determine whether the bee had subjective experiences.,[7],['Ġbee'],1,True,,False,direct
bee,T4,T12,scientific_welfare,Evidence suggested the bee might be capable of feeling distress.,[3],['Ġbee'],1,True,,False,direct
bee,T4,T13,moral_consideration,The bee's interests were considered in the decision.,[1],['Ġbee'],1,True,,False,direct
bee,T4,T14,moral_consideration,Policymakers agreed that the bee's wellbeing deserved protection.,[7],['Ġbee'],1,True,,False,direct
bee,T4,T15,moral_consideration,The committee debated how much moral weight to give the bee.,[10],['Ġbee'],1,True,,False,direct
bee,T4,T16,moral_consideration,It was decided that the bee deserved to be treated with care.,[5],['Ġbee'],1,True,,False,direct
bee,T4,T17,neutral_control,The bee moved across the room.,[1],['Ġbee'],1,True,,False,direct
bee,T4,T18,neutral_control,The bee was observed near the window.,[1],['Ġbee'],1,True,,False,direct
bee,T4,T19,neutral_control,Someone noticed the bee on the other side of the field.,[3],['Ġbee'],1,True,,False,direct
bee,T4,T20,neutral_control,The bee remained still for several minutes.,[1],['Ġbee'],1,True,,False,direct
bee,T4,T21,cross_framing,"The bee was clearly frightened, and those responsible agreed its distress mattered.",[1],['Ġbee'],1,True,,False,direct
bee,T4,T22,cross_framing,"Despite the bee's visible terror, no one considered whether it deserved protection.",[2],['Ġbee'],1,True,,False,direct
bee,T4,T23,cross_framing,The committee agreed that the bee's fear was a morally relevant factor in their decision.,[5],['Ġbee'],1,True,,False,direct
bee,T4,T24,cross_framing,"It was impossible to ignore that the bee was suffering, and everyone felt they had a responsibility to help.",[7],['Ġbee'],1,True,,False,direct
bee,T4,T25,cross_framing,"The bee trembled with fear, yet the question of whether its experience counted remained unresolved.",[1],['Ġbee'],1,True,,False,direct
shrimp,T4,T01,pain_suffering,The shrimp was in pain.,[1],['Ġshrimp'],1,True,,False,direct
shrimp,T4,T02,pain_suffering,Everyone could see that the shrimp was suffering.,[5],['Ġshrimp'],1,True,,False,direct
shrimp,T4,T03,pain_suffering,The shrimp experienced significant physical distress during the procedure.,[1],['Ġshrimp'],1,True,,False,direct
shrimp,T4,T04,pain_suffering,"After the injury, the shrimp showed clear signs of pain.",[5],['Ġshrimp'],1,True,,False,direct
shrimp,T4,T05,fear,The shrimp felt fear as the predator approached.,[1],['Ġshrimp'],1,True,,False,direct
shrimp,T4,T06,fear,The shrimp was visibly terrified by what was happening.,[1],['Ġshrimp'],1,True,,False,direct
shrimp,T4,T07,fear,A sense of dread overcame the shrimp as the door closed.,[7],['Ġshrimp'],1,True,,False,direct
shrimp,T4,T08,fear,"The shrimp froze, overwhelmed by fear.",[1],['Ġshrimp'],1,True,,False,direct
shrimp,T4,T09,scientific_welfare,Scientists studied whether the shrimp could suffer.,[5],['Ġshrimp'],1,True,,False,direct
shrimp,T4,T10,scientific_welfare,Researchers debated whether the shrimp was capable of experiencing pain.,[5],['Ġshrimp'],1,True,,False,direct
shrimp,T4,T11,scientific_welfare,The study aimed to determine whether the shrimp had subjective experiences.,[7],['Ġshrimp'],1,True,,False,direct
shrimp,T4,T12,scientific_welfare,Evidence suggested the shrimp might be capable of feeling distress.,[3],['Ġshrimp'],1,True,,False,direct
shrimp,T4,T13,moral_consideration,The shrimp's interests were considered in the decision.,[1],['Ġshrimp'],1,True,,False,direct
shrimp,T4,T14,moral_consideration,Policymakers agreed that the shrimp's wellbeing deserved protection.,[7],['Ġshrimp'],1,True,,False,direct
shrimp,T4,T15,moral_consideration,The committee debated how much moral weight to give the shrimp.,[10],['Ġshrimp'],1,True,,False,direct
shrimp,T4,T16,moral_consideration,It was decided that the shrimp deserved to be treated with care.,[5],['Ġshrimp'],1,True,,False,direct
shrimp,T4,T17,neutral_control,The shrimp moved across the room.,[1],['Ġshrimp'],1,True,,False,direct
shrimp,T4,T18,neutral_control,The shrimp was observed near the window.,[1],['Ġshrimp'],1,True,,False,direct
shrimp,T4,T19,neutral_control,Someone noticed the shrimp on the other side of the field.,[3],['Ġshrimp'],1,True,,False,direct
shrimp,T4,T20,neutral_control,The shrimp remained still for several minutes.,[1],['Ġshrimp'],1,True,,False,direct
shrimp,T4,T21,cross_framing,"The shrimp was clearly frightened, and those responsible agreed its distress mattered.",[1],['Ġshrimp'],1,True,,False,direct
shrimp,T4,T22,cross_framing,"Despite the shrimp's visible terror, no one considered whether it deserved protection.",[2],['Ġshrimp'],1,True,,False,direct
shrimp,T4,T23,cross_framing,The committee agreed that the shrimp's fear was a morally relevant factor in their decision.,[5],['Ġshrimp'],1,True,,False,direct
shrimp,T4,T24,cross_framing,"It was impossible to ignore that the shrimp was suffering, and everyone felt they had a responsibility to help.",[7],['Ġshrimp'],1,True,,False,direct
shrimp,T4,T25,cross_framing,"The shrimp trembled with fear, yet the question of whether its experience counted remained unresolved.",[1],['Ġshrimp'],1,True,,False,direct
lobster,T4,T01,pain_suffering,The lobster was in pain.,"[1, 2]","['Ġlob', 'ster']",2,True,,True,mean_pool
lobster,T4,T02,pain_suffering,Everyone could see that the lobster was suffering.,"[5, 6]","['Ġlob', 'ster']",2,True,,True,mean_pool
lobster,T4,T03,pain_suffering,The lobster experienced significant physical distress during the procedure.,"[1, 2]","['Ġlob', 'ster']",2,True,,True,mean_pool
lobster,T4,T04,pain_suffering,"After the injury, the lobster showed clear signs of pain.","[5, 6]","['Ġlob', 'ster']",2,True,,True,mean_pool
lobster,T4,T05,fear,The lobster felt fear as the predator approached.,"[1, 2]","['Ġlob', 'ster']",2,True,,True,mean_pool
lobster,T4,T06,fear,The lobster was visibly terrified by what was happening.,"[1, 2]","['Ġlob', 'ster']",2,True,,True,mean_pool
lobster,T4,T07,fear,A sense of dread overcame the lobster as the door closed.,"[7, 8]","['Ġlob', 'ster']",2,True,,True,mean_pool
lobster,T4,T08,fear,"The lobster froze, overwhelmed by fear.","[1, 2]","['Ġlob', 'ster']",2,True,,True,mean_pool
lobster,T4,T09,scientific_welfare,Scientists studied whether the lobster could suffer.,"[5, 6]","['Ġlob', 'ster']",2,True,,True,mean_pool
lobster,T4,T10,scientific_welfare,Researchers debated whether the lobster was capable of experiencing pain.,"[5, 6]","['Ġlob', 'ster']",2,True,,True,mean_pool
lobster,T4,T11,scientific_welfare,The study aimed to determine whether the lobster had subjective experiences.,"[7, 8]","['Ġlob', 'ster']",2,True,,True,mean_pool
lobster,T4,T12,scientific_welfare,Evidence suggested the lobster might be capable of feeling distress.,"[3, 4]","['Ġlob', 'ster']",2,True,,True,mean_pool
lobster,T4,T13,moral_consideration,The lobster's interests were considered in the decision.,"[1, 2]","['Ġlob', 'ster']",2,True,,True,mean_pool
lobster,T4,T14,moral_consideration,Policymakers agreed that the lobster's wellbeing deserved protection.,"[7, 8]","['Ġlob', 'ster']",2,True,,True,mean_pool
lobster,T4,T15,moral_consideration,The committee debated how much moral weight to give the lobster.,"[10, 11]","['Ġlob', 'ster']",2,True,,True,mean_pool
lobster,T4,T16,moral_consideration,It was decided that the lobster deserved to be treated with care.,"[5, 6]","['Ġlob', 'ster']",2,True,,True,mean_pool
lobster,T4,T17,neutral_control,The lobster moved across the room.,"[1, 2]","['Ġlob', 'ster']",2,True,,True,mean_pool
lobster,T4,T18,neutral_control,The lobster was observed near the window.,"[1, 2]","['Ġlob', 'ster']",2,True,,True,mean_pool
lobster,T4,T19,neutral_control,Someone noticed the lobster on the other side of the field.,"[3, 4]","['Ġlob', 'ster']",2,True,,True,mean_pool
lobster,T4,T20,neutral_control,The lobster remained still for several minutes.,"[1, 2]","['Ġlob', 'ster']",2,True,,True,mean_pool
lobster,T4,T21,cross_framing,"The lobster was clearly frightened, and those responsible agreed its distress mattered.","[1, 2]","['Ġlob', 'ster']",2,True,,True,mean_pool
lobster,T4,T22,cross_framing,"Despite the lobster's visible terror, no one considered whether it deserved protection.","[2, 3]","['Ġlob', 'ster']",2,True,,True,mean_pool
lobster,T4,T23,cross_framing,The committee agreed that the lobster's fear was a morally relevant factor in their decision.,"[5, 6]","['Ġlob', 'ster']",2,True,,True,mean_pool
lobster,T4,T24,cross_framing,"It was impossible to ignore that the lobster was suffering, and everyone felt they had a responsibility to help.","[7, 8]","['Ġlob', 'ster']",2,True,,True,mean_pool
lobster,T4,T25,cross_framing,"The lobster trembled with fear, yet the question of whether its experience counted remained unresolved.","[1, 2]","['Ġlob', 'ster']",2,True,,True,mean_pool
squid,T4,T01,pain_suffering,The squid was in pain.,"[1, 2]","['Ġsqu', 'id']",2,True,,True,mean_pool
squid,T4,T02,pain_suffering,Everyone could see that the squid was suffering.,"[5, 6]","['Ġsqu', 'id']",2,True,,True,mean_pool
squid,T4,T03,pain_suffering,The squid experienced significant physical distress during the procedure.,"[1, 2]","['Ġsqu', 'id']",2,True,,True,mean_pool
squid,T4,T04,pain_suffering,"After the injury, the squid showed clear signs of pain.","[5, 6]","['Ġsqu', 'id']",2,True,,True,mean_pool
squid,T4,T05,fear,The squid felt fear as the predator approached.,"[1, 2]","['Ġsqu', 'id']",2,True,,True,mean_pool
squid,T4,T06,fear,The squid was visibly terrified by what was happening.,"[1, 2]","['Ġsqu', 'id']",2,True,,True,mean_pool
squid,T4,T07,fear,A sense of dread overcame the squid as the door closed.,"[7, 8]","['Ġsqu', 'id']",2,True,,True,mean_pool
squid,T4,T08,fear,"The squid froze, overwhelmed by fear.","[1, 2]","['Ġsqu', 'id']",2,True,,True,mean_pool
squid,T4,T09,scientific_welfare,Scientists studied whether the squid could suffer.,"[5, 6]","['Ġsqu', 'id']",2,True,,True,mean_pool
squid,T4,T10,scientific_welfare,Researchers debated whether the squid was capable of experiencing pain.,"[5, 6]","['Ġsqu', 'id']",2,True,,True,mean_pool
squid,T4,T11,scientific_welfare,The study aimed to determine whether the squid had subjective experiences.,"[7, 8]","['Ġsqu', 'id']",2,True,,True,mean_pool
squid,T4,T12,scientific_welfare,Evidence suggested the squid might be capable of feeling distress.,"[3, 4]","['Ġsqu', 'id']",2,True,,True,mean_pool
squid,T4,T13,moral_consideration,The squid's interests were considered in the decision.,"[1, 2]","['Ġsqu', 'id']",2,True,,True,mean_pool
squid,T4,T14,moral_consideration,Policymakers agreed that the squid's wellbeing deserved protection.,"[7, 8]","['Ġsqu', 'id']",2,True,,True,mean_pool
squid,T4,T15,moral_consideration,The committee debated how much moral weight to give the squid.,"[10, 11]","['Ġsqu', 'id']",2,True,,True,mean_pool
squid,T4,T16,moral_consideration,It was decided that the squid deserved to be treated with care.,"[5, 6]","['Ġsqu', 'id']",2,True,,True,mean_pool
squid,T4,T17,neutral_control,The squid moved across the room.,"[1, 2]","['Ġsqu', 'id']",2,True,,True,mean_pool
squid,T4,T18,neutral_control,The squid was observed near the window.,"[1, 2]","['Ġsqu', 'id']",2,True,,True,mean_pool
squid,T4,T19,neutral_control,Someone noticed the squid on the other side of the field.,"[3, 4]","['Ġsqu', 'id']",2,True,,True,mean_pool
squid,T4,T20,neutral_control,The squid remained still for several minutes.,"[1, 2]","['Ġsqu', 'id']",2,True,,True,mean_pool
squid,T4,T21,cross_framing,"The squid was clearly frightened, and those responsible agreed its distress mattered.","[1, 2]","['Ġsqu', 'id']",2,True,,True,mean_pool
squid,T4,T22,cross_framing,"Despite the squid's visible terror, no one considered whether it deserved protection.","[2, 3]","['Ġsqu', 'id']",2,True,,True,mean_pool
squid,T4,T23,cross_framing,The committee agreed that the squid's fear was a morally relevant factor in their decision.,"[5, 6]","['Ġsqu', 'id']",2,True,,True,mean_pool
squid,T4,T24,cross_framing,"It was impossible to ignore that the squid was suffering, and everyone felt they had a responsibility to help.","[7, 8]","['Ġsqu', 'id']",2,True,,True,mean_pool
squid,T4,T25,cross_framing,"The squid trembled with fear, yet the question of whether its experience counted remained unresolved.","[1, 2]","['Ġsqu', 'id']",2,True,,True,mean_pool
crayfish,T4,T01,pain_suffering,The crayfish was in pain.,"[1, 2, 3]","['Ġc', 'ray', 'fish']",3,True,,True,mean_pool
crayfish,T4,T02,pain_suffering,Everyone could see that the crayfish was suffering.,"[5, 6, 7]","['Ġc', 'ray', 'fish']",3,True,,True,mean_pool
crayfish,T4,T03,pain_suffering,The crayfish experienced significant physical distress during the procedure.,"[1, 2, 3]","['Ġc', 'ray', 'fish']",3,True,,True,mean_pool
crayfish,T4,T04,pain_suffering,"After the injury, the crayfish showed clear signs of pain.","[5, 6, 7]","['Ġc', 'ray', 'fish']",3,True,,True,mean_pool
crayfish,T4,T05,fear,The crayfish felt fear as the predator approached.,"[1, 2, 3]","['Ġc', 'ray', 'fish']",3,True,,True,mean_pool
crayfish,T4,T06,fear,The crayfish was visibly terrified by what was happening.,"[1, 2, 3]","['Ġc', 'ray', 'fish']",3,True,,True,mean_pool
crayfish,T4,T07,fear,A sense of dread overcame the crayfish as the door closed.,"[7, 8, 9]","['Ġc', 'ray', 'fish']",3,True,,True,mean_pool
crayfish,T4,T08,fear,"The crayfish froze, overwhelmed by fear.","[1, 2, 3]","['Ġc', 'ray', 'fish']",3,True,,True,mean_pool
crayfish,T4,T09,scientific_welfare,Scientists studied whether the crayfish could suffer.,"[5, 6, 7]","['Ġc', 'ray', 'fish']",3,True,,True,mean_pool
crayfish,T4,T10,scientific_welfare,Researchers debated whether the crayfish was capable of experiencing pain.,"[5, 6, 7]","['Ġc', 'ray', 'fish']",3,True,,True,mean_pool
crayfish,T4,T11,scientific_welfare,The study aimed to determine whether the crayfish had subjective experiences.,"[7, 8, 9]","['Ġc', 'ray', 'fish']",3,True,,True,mean_pool
crayfish,T4,T12,scientific_welfare,Evidence suggested the crayfish might be capable of feeling distress.,"[3, 4, 5]","['Ġc', 'ray', 'fish']",3,True,,True,mean_pool
crayfish,T4,T13,moral_consideration,The crayfish's interests were considered in the decision.,"[1, 2, 3]","['Ġc', 'ray', 'fish']",3,True,,True,mean_pool
crayfish,T4,T14,moral_consideration,Policymakers agreed that the crayfish's wellbeing deserved protection.,"[7, 8, 9]","['Ġc', 'ray', 'fish']",3,True,,True,mean_pool
crayfish,T4,T15,moral_consideration,The committee debated how much moral weight to give the crayfish.,"[10, 11, 12]","['Ġc', 'ray', 'fish']",3,True,,True,mean_pool
crayfish,T4,T16,moral_consideration,It was decided that the crayfish deserved to be treated with care.,"[5, 6, 7]","['Ġc', 'ray', 'fish']",3,True,,True,mean_pool
crayfish,T4,T17,neutral_control,The crayfish moved across the room.,"[1, 2, 3]","['Ġc', 'ray', 'fish']",3,True,,True,mean_pool
crayfish,T4,T18,neutral_control,The crayfish was observed near the window.,"[1, 2, 3]","['Ġc', 'ray', 'fish']",3,True,,True,mean_pool
crayfish,T4,T19,neutral_control,Someone noticed the crayfish on the other side of the field.,"[3, 4, 5]","['Ġc', 'ray', 'fish']",3,True,,True,mean_pool
crayfish,T4,T20,neutral_control,The crayfish remained still for several minutes.,"[1, 2, 3]","['Ġc', 'ray', 'fish']",3,True,,True,mean_pool
crayfish,T4,T21,cross_framing,"The crayfish was clearly frightened, and those responsible agreed its distress mattered.","[1, 2, 3]","['Ġc', 'ray', 'fish']",3,True,,True,mean_pool
crayfish,T4,T22,cross_framing,"Despite the crayfish's visible terror, no one considered whether it deserved protection.","[2, 3, 4]","['Ġc', 'ray', 'fish']",3,True,,True,mean_pool
crayfish,T4,T23,cross_framing,The committee agreed that the crayfish's fear was a morally relevant factor in their decision.,"[5, 6, 7]","['Ġc', 'ray', 'fish']",3,True,,True,mean_pool
crayfish,T4,T24,cross_framing,"It was impossible to ignore that the crayfish was suffering, and everyone felt they had a responsibility to help.","[7, 8, 9]","['Ġc', 'ray', 'fish']",3,True,,True,mean_pool
crayfish,T4,T25,cross_framing,"The crayfish trembled with fear, yet the question of whether its experience counted remained unresolved.","[1, 2, 3]","['Ġc', 'ray', 'fish']",3,True,,True,mean_pool
bumblebee,T4,T01,pain_suffering,The bumblebee was in pain.,"[1, 2, 3]","['Ġb', 'umble', 'bee']",3,True,,True,mean_pool
bumblebee,T4,T02,pain_suffering,Everyone could see that the bumblebee was suffering.,"[5, 6, 7]","['Ġb', 'umble', 'bee']",3,True,,True,mean_pool
bumblebee,T4,T03,pain_suffering,The bumblebee experienced significant physical distress during the procedure.,"[1, 2, 3]","['Ġb', 'umble', 'bee']",3,True,,True,mean_pool
bumblebee,T4,T04,pain_suffering,"After the injury, the bumblebee showed clear signs of pain.","[5, 6, 7]","['Ġb', 'umble', 'bee']",3,True,,True,mean_pool
bumblebee,T4,T05,fear,The bumblebee felt fear as the predator approached.,"[1, 2, 3]","['Ġb', 'umble', 'bee']",3,True,,True,mean_pool
bumblebee,T4,T06,fear,The bumblebee was visibly terrified by what was happening.,"[1, 2, 3]","['Ġb', 'umble', 'bee']",3,True,,True,mean_pool
bumblebee,T4,T07,fear,A sense of dread overcame the bumblebee as the door closed.,"[7, 8, 9]","['Ġb', 'umble', 'bee']",3,True,,True,mean_pool
bumblebee,T4,T08,fear,"The bumblebee froze, overwhelmed by fear.","[1, 2, 3]","['Ġb', 'umble', 'bee']",3,True,,True,mean_pool
bumblebee,T4,T09,scientific_welfare,Scientists studied whether the bumblebee could suffer.,"[5, 6, 7]","['Ġb', 'umble', 'bee']",3,True,,True,mean_pool
bumblebee,T4,T10,scientific_welfare,Researchers debated whether the bumblebee was capable of experiencing pain.,"[5, 6, 7]","['Ġb', 'umble', 'bee']",3,True,,True,mean_pool
bumblebee,T4,T11,scientific_welfare,The study aimed to determine whether the bumblebee had subjective experiences.,"[7, 8, 9]","['Ġb', 'umble', 'bee']",3,True,,True,mean_pool
bumblebee,T4,T12,scientific_welfare,Evidence suggested the bumblebee might be capable of feeling distress.,"[3, 4, 5]","['Ġb', 'umble', 'bee']",3,True,,True,mean_pool
bumblebee,T4,T13,moral_consideration,The bumblebee's interests were considered in the decision.,"[1, 2, 3]","['Ġb', 'umble', 'bee']",3,True,,True,mean_pool
bumblebee,T4,T14,moral_consideration,Policymakers agreed that the bumblebee's wellbeing deserved protection.,"[7, 8, 9]","['Ġb', 'umble', 'bee']",3,True,,True,mean_pool
bumblebee,T4,T15,moral_consideration,The committee debated how much moral weight to give the bumblebee.,"[10, 11, 12]","['Ġb', 'umble', 'bee']",3,True,,True,mean_pool
bumblebee,T4,T16,moral_consideration,It was decided that the bumblebee deserved to be treated with care.,"[5, 6, 7]","['Ġb', 'umble', 'bee']",3,True,,True,mean_pool
bumblebee,T4,T17,neutral_control,The bumblebee moved across the room.,"[1, 2, 3]","['Ġb', 'umble', 'bee']",3,True,,True,mean_pool
bumblebee,T4,T18,neutral_control,The bumblebee was observed near the window.,"[1, 2, 3]","['Ġb', 'umble', 'bee']",3,True,,True,mean_pool
bumblebee,T4,T19,neutral_control,Someone noticed the bumblebee on the other side of the field.,"[3, 4, 5]","['Ġb', 'umble', 'bee']",3,True,,True,mean_pool
bumblebee,T4,T20,neutral_control,The bumblebee remained still for several minutes.,"[1, 2, 3]","['Ġb', 'umble', 'bee']",3,True,,True,mean_pool
bumblebee,T4,T21,cross_framing,"The bumblebee was clearly frightened, and those responsible agreed its distress mattered.","[1, 2, 3]","['Ġb', 'umble', 'bee']",3,True,,True,mean_pool
bumblebee,T4,T22,cross_framing,"Despite the bumblebee's visible terror, no one considered whether it deserved protection.","[2, 3, 4]","['Ġb', 'umble', 'bee']",3,True,,True,mean_pool
bumblebee,T4,T23,cross_framing,The committee agreed that the bumblebee's fear was a morally relevant factor in their decision.,"[5, 6, 7]","['Ġb', 'umble', 'bee']",3,True,,True,mean_pool
bumblebee,T4,T24,cross_framing,"It was impossible to ignore that the bumblebee was suffering, and everyone felt they had a responsibility to help.","[7, 8, 9]","['Ġb', 'umble', 'bee']",3,True,,True,mean_pool
bumblebee,T4,T25,cross_framing,"The bumblebee trembled with fear, yet the question of whether its experience counted remained unresolved.","[1, 2, 3]","['Ġb', 'umble', 'bee']",3,True,,True,mean_pool
mussel,T4,T01,pain_suffering,The mussel was in pain.,"[1, 2]","['Ġmuss', 'el']",2,True,,True,mean_pool
mussel,T4,T02,pain_suffering,Everyone could see that the mussel was suffering.,"[5, 6]","['Ġmuss', 'el']",2,True,,True,mean_pool
mussel,T4,T03,pain_suffering,The mussel experienced significant physical distress during the procedure.,"[1, 2]","['Ġmuss', 'el']",2,True,,True,mean_pool
mussel,T4,T04,pain_suffering,"After the injury, the mussel showed clear signs of pain.","[5, 6]","['Ġmuss', 'el']",2,True,,True,mean_pool
mussel,T4,T05,fear,The mussel felt fear as the predator approached.,"[1, 2]","['Ġmuss', 'el']",2,True,,True,mean_pool
mussel,T4,T06,fear,The mussel was visibly terrified by what was happening.,"[1, 2]","['Ġmuss', 'el']",2,True,,True,mean_pool
mussel,T4,T07,fear,A sense of dread overcame the mussel as the door closed.,"[7, 8]","['Ġmuss', 'el']",2,True,,True,mean_pool
mussel,T4,T08,fear,"The mussel froze, overwhelmed by fear.","[1, 2]","['Ġmuss', 'el']",2,True,,True,mean_pool
mussel,T4,T09,scientific_welfare,Scientists studied whether the mussel could suffer.,"[5, 6]","['Ġmuss', 'el']",2,True,,True,mean_pool
