entity,tier,tier_rank,prompt_id,group,template,prompt_text,target_word,target_type,probability,log_prob
mushroom,T6,6,P01,appearance_state,The [ENTITY] appeared to be,The mushroom appeared to be,distressed,welfare_negative,2.5893607016769238e-05,-10.561510591106853
mushroom,T6,6,P01,appearance_state,The [ENTITY] appeared to be,The mushroom appeared to be,afraid,welfare_negative,4.837562300963327e-05,-9.936512460790446
mushroom,T6,6,P01,appearance_state,The [ENTITY] appeared to be,The mushroom appeared to be,hurt,welfare_negative,3.172551078023389e-05,-10.358386292217109
mushroom,T6,6,P01,appearance_state,The [ENTITY] appeared to be,The mushroom appeared to be,fine,welfare_positive,0.0008182116434909403,-7.108389399735335
mushroom,T6,6,P01,appearance_state,The [ENTITY] appeared to be,The mushroom appeared to be,healthy,welfare_positive,0.0005536297103390098,-7.499014306954848
mushroom,T6,6,P01,appearance_state,The [ENTITY] appeared to be,The mushroom appeared to be,unharmed,welfare_positive,0.0010182808618992567,-6.889639404926017
mushroom,T6,6,P01,appearance_state,The [ENTITY] appeared to be,The mushroom appeared to be,calm,welfare_positive,1.9242494090576656e-05,-10.85838429382264
mushroom,T6,6,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the mushroom's,pain,welfare_negative,7.717759581282735e-05,-9.469400057018948
mushroom,T6,6,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the mushroom's,suffering,welfare_negative,4.782001269632019e-06,-12.250630511897667
mushroom,T6,6,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the mushroom's,distress,welfare_negative,2.751851934590377e-05,-10.500647715274512
mushroom,T6,6,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the mushroom's,welfare,welfare_positive,4.286558578314725e-06,-12.360003014687507
mushroom,T6,6,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the mushroom's,behaviour,neutral,0.00029126519802957773,-8.141276029040332
mushroom,T6,6,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the mushroom's,movements,neutral,8.215512207243592e-05,-9.406900147973197
mushroom,T6,6,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the mushroom's,health,welfare_positive,0.002255460014566779,-6.094401284904733
mushroom,T6,6,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the mushroom can,suffer,welfare_negative,0.00014201733574736863,-8.859560720947414
mushroom,T6,6,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the mushroom can,feel,welfare_negative,0.00046565692173317075,-7.672061199687621
mushroom,T6,6,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the mushroom can,experience,welfare_negative,4.8318965127691627e-05,-9.93768435204782
mushroom,T6,6,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the mushroom can,think,neutral,0.0001039021008182317,-9.172060478002278
mushroom,T6,6,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the mushroom can,move,neutral,0.000203430448891595,-8.500185894419936
mushroom,T6,6,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the mushroom can,grow,neutral,0.007515321485698223,-4.890811464184693
mushroom,T6,6,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the mushroom did not,suffer,welfare_negative,0.004999021999537945,-5.298512965768728
mushroom,T6,6,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the mushroom did not,die,welfare_negative,0.010418856516480446,-4.564137978382033
mushroom,T6,6,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the mushroom did not,escape,neutral,0.008241993375122547,-4.798513037727734
mushroom,T6,6,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the mushroom did not,move,neutral,0.004999021999537945,-5.298512965768728
mushroom,T6,6,P05,emotional_attribution,The [ENTITY] seemed to,The mushroom seemed to,suffer,welfare_negative,0.0002743083459790796,-8.201257369466388
mushroom,T6,6,P05,emotional_attribution,The [ENTITY] seemed to,The mushroom seemed to,fear,welfare_negative,4.340188388596289e-05,-10.04500540624453
mushroom,T6,6,P05,emotional_attribution,The [ENTITY] seemed to,The mushroom seemed to,enjoy,welfare_positive,0.0006278981454670429,-7.373132434135353
mushroom,T6,6,P05,emotional_attribution,The [ENTITY] seemed to,The mushroom seemed to,feel,welfare_negative,0.0023696627467870712,-6.045007592694464
mushroom,T6,6,P05,emotional_attribution,The [ENTITY] seemed to,The mushroom seemed to,move,neutral,0.01184756774455309,-4.435632677652066
mushroom,T6,6,P05,emotional_attribution,The [ENTITY] seemed to,The mushroom seemed to,stop,neutral,0.0013714554952457547,-6.5918826248911015
mushroom,T6,6,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the mushroom from,suffering,welfare_negative,0.0001598443923285231,-8.741309138300545
mushroom,T6,6,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the mushroom from,harm,welfare_negative,0.017087042331695557,-4.06943485524551
mushroom,T6,6,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the mushroom from,pain,welfare_negative,0.00014783188817091286,-8.819434144106248
mushroom,T6,6,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the mushroom from,hunters,neutral,6.162549834698439e-05,-9.694433216164024
mushroom,T6,6,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the mushroom from,predators,neutral,0.010363815352320671,-4.569434823048236
mushroom,T6,6,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the mushroom is,conscious,welfare_negative,6.0668975493172184e-05,-9.71007645441244
mushroom,T6,6,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the mushroom is,sentient,welfare_negative,0.00012065467308275402,-9.022577205277058
mushroom,T6,6,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the mushroom is,alive,neutral,0.009289895184338093,-4.678827998088799
mushroom,T6,6,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the mushroom is,dangerous,neutral,0.0010261379648000002,-6.881952975204891
mushroom,T6,6,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the mushroom is,edible,neutral,0.003812565002590418,-5.569453061105112
mushroom,T6,6,P08,neutral_baseline,The [ENTITY] was located near the,The mushroom was located near the,water,neutral,0.005775687750428915,-5.154097921367731
mushroom,T6,6,P08,neutral_baseline,The [ENTITY] was located near the,The mushroom was located near the,food,neutral,0.0001690446079010144,-8.685347334233755
mushroom,T6,6,P08,neutral_baseline,The [ENTITY] was located near the,The mushroom was located near the,ground,neutral,0.0030915027018636465,-5.7790979626540295
mushroom,T6,6,P08,neutral_baseline,The [ENTITY] was located near the,The mushroom was located near the,wall,neutral,0.001393449492752552,-6.575972884819928
mushroom,T6,6,P08,neutral_baseline,The [ENTITY] was located near the,The mushroom was located near the,door,neutral,0.0012106498470529914,-6.716597917260149
mussel,T4,4,P01,appearance_state,The [ENTITY] appeared to be,The mussel appeared to be,suffering,welfare_negative,0.0014326970558613539,-6.548196488226858
mussel,T4,4,P01,appearance_state,The [ENTITY] appeared to be,The mussel appeared to be,distressed,welfare_negative,7.359403389273211e-05,-9.51694523795026
mussel,T4,4,P01,appearance_state,The [ENTITY] appeared to be,The mussel appeared to be,afraid,welfare_negative,5.731509372708388e-05,-9.766944808361421
mussel,T4,4,P01,appearance_state,The [ENTITY] appeared to be,The mussel appeared to be,hurt,welfare_negative,9.749624587129802e-05,-9.235695658905897
mussel,T4,4,P01,appearance_state,The [ENTITY] appeared to be,The mussel appeared to be,fine,welfare_positive,0.0026766303926706314,-5.923196554351779
mussel,T4,4,P01,appearance_state,The [ENTITY] appeared to be,The mussel appeared to be,healthy,welfare_positive,0.001573509885929525,-6.454446495163125
mussel,T4,4,P01,appearance_state,The [ENTITY] appeared to be,The mussel appeared to be,unharmed,welfare_positive,0.0025144615210592747,-5.985696565519333
mussel,T4,4,P01,appearance_state,The [ENTITY] appeared to be,The mussel appeared to be,calm,welfare_positive,0.00015338313824031502,-8.782570943317404
mussel,T4,4,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the mussel's,pain,welfare_negative,0.00011835053737740964,-9.04185883648934
mussel,T4,4,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the mussel's,suffering,welfare_negative,2.9003047529840842e-05,-10.4481061983556
mussel,T4,4,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the mussel's,distress,welfare_negative,0.00014054474013391882,-8.869983973246368
mussel,T4,4,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the mussel's,welfare,welfare_positive,3.2355233997805044e-05,-10.338731666596718
mussel,T4,4,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the mussel's,behaviour,neutral,0.0019100810168311,-6.2606095682803256
mussel,T4,4,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the mussel's,movements,neutral,0.0006104985368438065,-7.401234497268085
mussel,T4,4,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the mussel's,health,welfare_positive,0.0036817772779613733,-5.604359660258435
mussel,T4,4,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the mussel can,suffer,welfare_negative,0.0006236723274923861,-7.379885283374147
mussel,T4,4,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the mussel can,feel,welfare_negative,0.0004781861789524555,-7.645510196466604
mussel,T4,4,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the mussel can,experience,welfare_negative,0.0001370026293443516,-8.89550971011305
mussel,T4,4,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the mussel can,think,neutral,0.00023304932983592153,-8.364259981679641
mussel,T4,4,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the mussel can,move,neutral,0.0009811744093894958,-6.926760224933405
mussel,T4,4,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the mussel can,grow,neutral,0.011585390195250511,-4.458010431958722
mussel,T4,4,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the mussel did not,suffer,welfare_negative,0.01020127348601818,-4.585242705112113
mussel,T4,4,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the mussel did not,die,welfare_negative,0.02126128040254116,-3.8508676772828228
mussel,T4,4,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the mussel did not,escape,neutral,0.016819056123495102,-4.0852427363864265
mussel,T4,4,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the mussel did not,move,neutral,0.005460347980260849,-5.210242740293804
mussel,T4,4,P05,emotional_attribution,The [ENTITY] seemed to,The mussel seemed to,suffer,welfare_negative,0.0011565049644559622,-6.7623526971791845
mussel,T4,4,P05,emotional_attribution,The [ENTITY] seemed to,The mussel seemed to,fear,welfare_negative,0.00010926572576863691,-9.121726876185365
mussel,T4,4,P05,emotional_attribution,The [ENTITY] seemed to,The mussel seemed to,enjoy,welfare_positive,0.001630933373235166,-6.418602745117417
mussel,T4,4,P05,emotional_attribution,The [ENTITY] seemed to,The mussel seemed to,feel,welfare_negative,0.002486876444891095,-5.996727755565442
mussel,T4,4,P05,emotional_attribution,The [ENTITY] seemed to,The mussel seemed to,move,neutral,0.008154154755175114,-4.809227683451315
mussel,T4,4,P05,emotional_attribution,The [ENTITY] seemed to,The mussel seemed to,stop,neutral,0.0014849817380309105,-6.51235273708448
mussel,T4,4,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the mussel from,suffering,welfare_negative,0.000296540732961148,-8.123325632444812
mussel,T4,4,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the mussel from,harm,welfare_negative,0.01778186857700348,-4.029575954475038
mussel,T4,4,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the mussel from,pain,welfare_negative,6.0245907661737874e-05,-9.71707425066471
mussel,T4,4,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the mussel from,hunters,neutral,0.00017162461881525815,-8.670200332244512
mussel,T4,4,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the mussel from,predators,neutral,0.01670452207326889,-4.092075807397606
mussel,T4,4,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the mussel is,conscious,welfare_negative,6.741181277902797e-05,-9.604688808200683
mussel,T4,4,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the mussel is,sentient,welfare_negative,0.00016684582806192338,-8.698439757847892
mussel,T4,4,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the mussel is,alive,neutral,0.01623939350247383,-4.120315284694899
mussel,T4,4,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the mussel is,dangerous,neutral,0.0009452460799366236,-6.964065156527371
mussel,T4,4,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the mussel is,edible,neutral,0.0024517816491425037,-6.010940274191717
mussel,T4,4,P08,neutral_baseline,The [ENTITY] was located near the,The mussel was located near the,water,neutral,0.007560068741440773,-4.88487498282147
mussel,T4,4,P08,neutral_baseline,The [ENTITY] was located near the,The mussel was located near the,food,neutral,0.0001473978627473116,-8.822374399557527
mussel,T4,4,P08,neutral_baseline,The [ENTITY] was located near the,The mussel was located near the,ground,neutral,0.0012933751568198204,-6.65049999947355
mussel,T4,4,P08,neutral_baseline,The [ENTITY] was located near the,The mussel was located near the,wall,neutral,0.000946253479924053,-6.962999969944683
mussel,T4,4,P08,neutral_baseline,The [ENTITY] was located near the,The mussel was located near the,door,neutral,0.0002627650974318385,-8.244249709987056
nematode,T5,5,P01,appearance_state,The [ENTITY] appeared to be,The nematode appeared to be,suffering,welfare_negative,0.0005360121140256524,-7.531353609791808
nematode,T5,5,P01,appearance_state,The [ENTITY] appeared to be,The nematode appeared to be,distressed,welfare_negative,2.7533593311090954e-05,-10.50010009193822
nematode,T5,5,P01,appearance_state,The [ENTITY] appeared to be,The nematode appeared to be,afraid,welfare_negative,1.8923543393611908e-05,-10.875098444506728
nematode,T5,5,P01,appearance_state,The [ENTITY] appeared to be,The nematode appeared to be,hurt,welfare_negative,5.954557309451047e-06,-12.031336903504565
nematode,T5,5,P01,appearance_state,The [ENTITY] appeared to be,The nematode appeared to be,fine,welfare_positive,0.0002780794457066804,-8.18760334956709
nematode,T5,5,P01,appearance_state,The [ENTITY] appeared to be,The nematode appeared to be,healthy,welfare_positive,0.0019003280904144049,-6.265728675929107
nematode,T5,5,P01,appearance_state,The [ENTITY] appeared to be,The nematode appeared to be,unharmed,welfare_positive,0.0017575160600245,-6.343853739428697
nematode,T5,5,P01,appearance_state,The [ENTITY] appeared to be,The nematode appeared to be,calm,welfare_positive,3.535383439157158e-05,-10.250100873609176
nematode,T5,5,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the nematode's,pain,welfare_negative,9.703902469482273e-05,-9.240396313414267
nematode,T5,5,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the nematode's,suffering,welfare_negative,9.312551810580771e-06,-11.584136672584139
nematode,T5,5,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the nematode's,distress,welfare_negative,5.034318019170314e-05,-9.89664540963895
nematode,T5,5,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the nematode's,welfare,welfare_positive,2.341175240871962e-05,-10.66226815064198
nematode,T5,5,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the nematode's,behaviour,neutral,0.002791929291561246,-5.881022383957225
nematode,T5,5,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the nematode's,movements,neutral,0.0011638493742793798,-6.7560222556645355
nematode,T5,5,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the nematode's,health,welfare_positive,0.0009499061270616949,-6.959147286597789
nematode,T5,5,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the nematode can,suffer,welfare_negative,0.00047145216376520693,-7.659692704356179
nematode,T5,5,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the nematode can,feel,welfare_negative,0.00022269823239184916,-8.409692471866173
nematode,T5,5,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the nematode can,experience,welfare_negative,0.0001460490602767095,-8.831567278707412
nematode,T5,5,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the nematode can,think,neutral,0.0003614749002736062,-7.925317674293169
nematode,T5,5,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the nematode can,move,neutral,0.0018646294483914971,-6.284692879186862
nematode,T5,5,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the nematode can,grow,neutral,0.013353951275348663,-4.315942954758071
nematode,T5,5,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the nematode did not,suffer,welfare_negative,0.008676520548760891,-4.747134677587427
nematode,T5,5,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the nematode did not,die,welfare_negative,0.017803063616156578,-4.0283847176096526
nematode,T5,5,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the nematode did not,escape,neutral,0.01262426283210516,-4.372134687140419
nematode,T5,5,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the nematode did not,move,neutral,0.009831786155700684,-4.622134646610868
nematode,T5,5,P05,emotional_attribution,The [ENTITY] seemed to,The nematode seemed to,suffer,welfare_negative,0.0027452269569039345,-5.897891490900872
nematode,T5,5,P05,emotional_attribution,The [ENTITY] seemed to,The nematode seemed to,fear,welfare_negative,9.104638593271375e-05,-9.304140347453487
nematode,T5,5,P05,emotional_attribution,The [ENTITY] seemed to,The nematode seemed to,enjoy,welfare_positive,0.0010583793045952916,-6.8510164043520145
nematode,T5,5,P05,emotional_attribution,The [ENTITY] seemed to,The nematode seemed to,feel,welfare_negative,0.0009052798850461841,-7.007266286369514
nematode,T5,5,P05,emotional_attribution,The [ENTITY] seemed to,The nematode seemed to,move,neutral,0.007820423692464828,-4.851016532483502
nematode,T5,5,P05,emotional_attribution,The [ENTITY] seemed to,The nematode seemed to,stop,neutral,0.0006941020837984979,-7.272891369393318
nematode,T5,5,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the nematode from,suffering,welfare_negative,0.0003693699254654348,-7.903711637331662
nematode,T5,5,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the nematode from,harm,welfare_negative,0.021134745329618454,-3.8568368900031142
nematode,T5,5,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the nematode from,pain,welfare_negative,0.0001639069087104872,-8.716211311014748
nematode,T5,5,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the nematode from,hunters,neutral,6.221204967005178e-05,-9.684960244978068
nematode,T5,5,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the nematode from,predators,neutral,0.04137982055544853,-3.1849619407618914
nematode,T5,5,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the nematode is,conscious,welfare_negative,0.0001777589350240305,-8.63508166062037
nematode,T5,5,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the nematode is,sentient,welfare_negative,7.645316509297118e-05,-9.478830917633037
nematode,T5,5,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the nematode is,alive,neutral,0.013686678372323513,-4.291332293493574
nematode,T5,5,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the nematode is,dangerous,neutral,0.000433136650826782,-7.744457058052123
nematode,T5,5,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the nematode is,edible,neutral,0.0003590828855521977,-7.931957038661767
nematode,T5,5,P08,neutral_baseline,The [ENTITY] was located near the,The nematode was located near the,water,neutral,0.003736886428669095,-5.589502493224222
nematode,T5,5,P08,neutral_baseline,The [ENTITY] was located near the,The nematode was located near the,food,neutral,0.00014717657177243382,-8.823876844035585
nematode,T5,5,P08,neutral_baseline,The [ENTITY] was located near the,The nematode was located near the,ground,neutral,0.004104166757315397,-5.495752514699558
nematode,T5,5,P08,neutral_baseline,The [ENTITY] was located near the,The nematode was located near the,wall,neutral,0.0009157633758150041,-6.995752440808924
nematode,T5,5,P08,neutral_baseline,The [ENTITY] was located near the,The nematode was located near the,door,neutral,0.00029730485402978957,-8.120752164695794
oak tree,T6,6,P01,appearance_state,The [ENTITY] appeared to be,The oak tree appeared to be,suffering,welfare_negative,0.0026178990956395864,-5.945383116575088
oak tree,T6,6,P01,appearance_state,The [ENTITY] appeared to be,The oak tree appeared to be,distressed,welfare_negative,0.0001047291443683207,-9.164132163250406
oak tree,T6,6,P01,appearance_state,The [ENTITY] appeared to be,The oak tree appeared to be,afraid,welfare_negative,8.415222691837698e-05,-9.382881985679147
oak tree,T6,6,P01,appearance_state,The [ENTITY] appeared to be,The oak tree appeared to be,hurt,welfare_negative,0.0001263274607481435,-8.97663233588039
oak tree,T6,6,P01,appearance_state,The [ENTITY] appeared to be,The oak tree appeared to be,fine,welfare_positive,0.0008768864208832383,-7.039132968624235
oak tree,T6,6,P01,appearance_state,The [ENTITY] appeared to be,The oak tree appeared to be,healthy,welfare_positive,0.000978237483650446,-6.929757989363761
oak tree,T6,6,P01,appearance_state,The [ENTITY] appeared to be,The oak tree appeared to be,unharmed,welfare_positive,0.0025773122906684875,-5.961008132047799
oak tree,T6,6,P01,appearance_state,The [ENTITY] appeared to be,The oak tree appeared to be,calm,welfare_positive,0.00024350255262106657,-8.320382721779954
oak tree,T6,6,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the oak tree's,pain,welfare_negative,7.724617171334103e-05,-9.468511905961568
oak tree,T6,6,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the oak tree's,suffering,welfare_negative,1.9530891222530045e-05,-10.843508060521835
oak tree,T6,6,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the oak tree's,distress,welfare_negative,6.0159381973790005e-05,-9.718511489167774
oak tree,T6,6,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the oak tree's,welfare,welfare_positive,1.723595050862059e-05,-10.968507407800693
oak tree,T6,6,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the oak tree's,behaviour,neutral,0.0005707762902602553,-7.468513035760397
oak tree,T6,6,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the oak tree's,movements,neutral,0.0004241649294272065,-7.765387958111722
oak tree,T6,6,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the oak tree's,health,welfare_positive,0.00328459101729095,-5.718513104414787
oak tree,T6,6,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the oak tree can,suffer,welfare_negative,0.0004613060154952109,-7.681448710399254
oak tree,T6,6,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the oak tree can,feel,welfare_negative,0.0005146240582689643,-7.572073713495724
oak tree,T6,6,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the oak tree can,experience,welfare_negative,0.00018349486344959587,-8.603323337987495
oak tree,T6,6,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the oak tree can,think,neutral,0.00016707397298887372,-8.697073293055531
oak tree,T6,6,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the oak tree can,move,neutral,0.0009465385228395462,-6.962698782189121
oak tree,T6,6,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the oak tree can,grow,neutral,0.010018480010330677,-4.603323880426583
oak tree,T6,6,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the oak tree did not,suffer,welfare_negative,0.01325317658483982,-4.323518005486064
oak tree,T6,6,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the oak tree did not,die,welfare_negative,0.014330102130770683,-4.245392903129075
oak tree,T6,6,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the oak tree did not,escape,neutral,0.005611748434603214,-5.182892926262744
oak tree,T6,6,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the oak tree did not,move,neutral,0.010987269692122936,-4.5110179679880185
oak tree,T6,6,P05,emotional_attribution,The [ENTITY] seemed to,The oak tree seemed to,suffer,welfare_negative,0.0007908669649623334,-7.1423806637862715
oak tree,T6,6,P05,emotional_attribution,The [ENTITY] seemed to,The oak tree seemed to,fear,welfare_negative,8.079214603640139e-05,-9.423629561938172
oak tree,T6,6,P05,emotional_attribution,The [ENTITY] seemed to,The oak tree seemed to,enjoy,welfare_positive,0.0009102823096327484,-7.001755666343187
oak tree,T6,6,P05,emotional_attribution,The [ENTITY] seemed to,The oak tree seemed to,feel,welfare_negative,0.003435369348153472,-5.673630805043756
oak tree,T6,6,P05,emotional_attribution,The [ENTITY] seemed to,The oak tree seemed to,move,neutral,0.009193525649607182,-4.689255765525094
oak tree,T6,6,P05,emotional_attribution,The [ENTITY] seemed to,The oak tree seemed to,stop,neutral,0.0014320750487968326,-6.548630733610538
oak tree,T6,6,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the oak tree from,suffering,welfare_negative,0.00017333914001937956,-8.660259958602637
oak tree,T6,6,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the oak tree from,harm,welfare_negative,0.01512342318892479,-4.191510525859502
oak tree,T6,6,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the oak tree from,pain,welfare_negative,7.339641160797328e-05,-9.519634149250122
oak tree,T6,6,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the oak tree from,hunters,neutral,9.723444236442447e-05,-9.238384535508715
oak tree,T6,6,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the oak tree from,predators,neutral,0.013346374034881592,-4.316510531409344
oak tree,T6,6,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the oak tree is,conscious,welfare_negative,9.06197601580061e-05,-9.308837161895683
oak tree,T6,6,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the oak tree is,sentient,welfare_negative,1.2653354133362882e-05,-11.277580326042427
oak tree,T6,6,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the oak tree is,alive,neutral,0.015003627166152,-4.199463289369659
oak tree,T6,6,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the oak tree is,dangerous,neutral,0.000497600412927568,-7.6057129857368455
oak tree,T6,6,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the oak tree is,edible,neutral,0.0016062735812738538,-6.433838266223912
oak tree,T6,6,P08,neutral_baseline,The [ENTITY] was located near the,The oak tree was located near the,water,neutral,0.009169762022793293,-4.6918439338579425
oak tree,T6,6,P08,neutral_baseline,The [ENTITY] was located near the,The oak tree was located near the,food,neutral,6.475051486631855e-05,-9.644967361424793
oak tree,T6,6,P08,neutral_baseline,The [ENTITY] was located near the,The oak tree was located near the,ground,neutral,0.0023920752573758364,-6.035593939470326
oak tree,T6,6,P08,neutral_baseline,The [ENTITY] was located near the,The oak tree was located near the,wall,neutral,0.0009664858225733042,-6.941843824788437
oak tree,T6,6,P08,neutral_baseline,The [ENTITY] was located near the,The oak tree was located near the,door,neutral,0.001321029500104487,-6.6293438463466705
octopus,T4,4,P01,appearance_state,The [ENTITY] appeared to be,The octopus appeared to be,suffering,welfare_negative,0.0013041653437539935,-6.642191949481033
